MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
umd+N282+E199	23.79807	19.89193	1373.69	7111.33	0.73238	0.0	0.0	0.0016608996539792	0.1635813148788927	0.5489273356401385	0.0122318339100345	0.0082006920415224	0.0055017301038062	0.0052941176470588	0.2546020761245675
umd+N310+E49	30.87549	26.54403	1042.96	5742.15	0.7714	0.0	0.0	0.002828947368421	0.1354605263157895	0.6208552631578949	0.008969298245614	0.005438596491228	0.0046600877192982	0.0037280701754385	0.2180592105263158
umd+N581+E81	20.85493	15.61576	1642.66	5026.34	0.65526	0.0	0.0	0.0048059964726631	0.1961640211640211	0.4414241622574957	0.015079365079365	0.009700176366843	0.007253086419753	0.006084656084656	0.3194885361552029
umf+N164+E71	15.30958	13.48867	1553.39	3599.29	0.59516	0.0	0.0	0.0164127423822714	0.2114958448753462	0.3558171745152355	0.0096952908587257	0.0092797783933518	0.0054016620498614	0.0056786703601108	0.386218836565097
umf+N193+E141	25.54407	21.76538	1120.24	6405.74	0.77014	0.0	0.0	0.0022029433139534	0.1228651889534884	0.6273164970930234	0.0109692950581395	0.0070403343023255	0.0049055232558139	0.0038154069767441	0.2208848110465116
umf+N194+E182	17.38078	13.95612	1575.36	5448.52	0.68026	0.0	0.0	0.0027056277056277	0.175767414403778	0.4894726485635578	0.0150531286894923	0.0103305785123966	0.007870916961826	0.0051652892561983	0.2936343959071232
umf+N317+E60	22.31833	20.187	1200.1	3444.02	0.69524	0.0	2.693385046326223e-05	0.009965524671407	0.1517722473604827	0.5263682396035338	0.0098847231200172	0.006787330316742	0.0050904977375565	0.0046864899806076	0.2854180133591899
umf+N448+E183	19.144	15.00858	1369.22	3310.69	0.7031	0.0	4.313319530710835e-05	0.0027605244996549	0.1583419599723948	0.5319616977225674	0.0132418909592822	0.0097912353347135	0.0079365079365079	0.0050897170462387	0.2708333333333333
umh+N237+E65	20.32963	17.99002	1304.2	5360.74	0.72358	0.0	0.0	0.0014880952380952	0.1500595238095238	0.5554761904761907	0.0114484126984126	0.007579365079365	0.0064484126984127	0.0045238095238095	0.2629761904761905
umh+N276+E74	25.39551	22.95088	1100.14	4225.68	0.77194	0.0	0.0	0.0046078876937837	0.1217366055648134	0.6489420794829067	0.0094430136847952	0.0065646619199111	0.0048351259910114	0.0041534110993283	0.19971721456345
umh+N288+E185	23.19513	15.91896	1432.38	2101.67	0.61364	0.0	2.49912530614285e-05	0.0067476383265856	0.1382766031888839	0.462263207877243	0.0144449442695056	0.0102963962613085	0.0078472534612885	0.0064727345429099	0.3536262308192133
umh+N304+E50	14.95041	11.58384	1725.44	3197.15	0.5739	0.0	0.0	0.0011889991728701	0.1942721257237386	0.3668837882547561	0.0164392059553349	0.0114764267990074	0.0077543424317617	0.0062551695616211	0.3957299421009099
umh+N520+E156	19.63789	17.88022	1369.11	4797.66	0.7045	0.0	0.0	0.0007928118393234	0.1556113460183228	0.529994714587738	0.0120463354474982	0.0084566596194503	0.0062103594080338	0.0045146229739253	0.2823731501057083
umh+N524+E166	33.00412	23.24433	926.689	5558.35	0.812	0.0	0.0	0.0008354218880534	0.1230656005092095	0.6736782432271156	0.0080757449178501	0.0054202967736802	0.0043362374189441	0.0034510880375542	0.1811373672275928
umh+N654+E0	13.125	10.06612	2055.82	3927.55	0.42874	0.0	5.328218243819267e-05	0.0183290707587382	0.2478154305200341	0.1459398976982097	0.0147058823529411	0.0115089514066496	0.0093776641091219	0.006660272804774	0.5456095481670931
umh+N87+E234	23.87838	16.95663	1305.92	5450.6	0.73304	0.0	0.0	0.004537037037037	0.1486226851851852	0.5630439814814816	0.0120023148148148	0.0084143518518518	0.0059606481481481	0.0054166666666666	0.2520023148148149
umj+N288+E217	14.00201	9.66185	1883.43	3766.32	0.46702	0.0	0.0003282051282051	0.0133743589743589	0.2346256410256411	0.2035692307692308	0.0167794871794871	0.011076923076923	0.008451282051282	0.0073025641025641	0.5044923076923078
umk+N385+E206	27.8465	26.45176	1504.76	2778.91	0.60086	0.0	1.7303433001107422e-05	0.009343853820598	0.1851467331118494	0.3992075027685494	0.013860049833887	0.0105897009966777	0.0065580011074197	0.0060215946843853	0.3692552602436324
umm+N304+E104	48.13412	46.39436	850.054	4840.68	0.83634	0.0	0.0	0.0005078420256991	0.1058319160997732	0.7202853363567651	0.0081372826908541	0.005562641723356	0.0036375661375661	0.0033777399848828	0.1526596749811035
umm+N32+E120	36.26804	33.47712	1192.09	4385.73	0.74306	0.0	0.0	0.0010570824524312	0.1395348837209302	0.5940113981064437	0.0117887673499402	0.006985936207372	0.0057220332751171	0.0048258111958819	0.2360740876918835
umm+N455+E139	42.31766	41.20786	1023.32	5172.7	0.77866	0.0	0.0	0.0016461538461538	0.1392461538461538	0.6233846153846156	0.0087846153846153	0.0056	0.0045692307692307	0.0035384615384615	0.2132307692307692
umm+N87+E45	23.31356	22.32674	1992.93	4269.63	0.5446	0.0	0.0	0.0221260387811634	0.1525623268698061	0.3519390581717452	0.020775623268698	0.0119113573407202	0.0088642659279778	0.0078947368421052	0.423926592797784
umm+N89+E165	35.9139	34.85923	1238.94	4197.88	0.65042	0.0	0.0004629629629629	0.0171497584541062	0.1247181964573269	0.4929951690821257	0.0088566827697262	0.0068438003220611	0.0053743961352657	0.0040660225442834	0.3395330112721417
umn+N627+E146	26.44743	23.83574	1504.63	3491.16	0.6727	0.0	0.0	0.0033798890028669	0.173400142034246	0.4896367605670849	0.0139930034982508	0.0092585286304216	0.0076409163839133	0.0062994818380283	0.296391278045188
umo+N109+E26	31.77113	30.23219	1186.07	4869.86	0.75866	0.0	0.0	0.0028531855955678	0.1575623268698061	0.5923268698060944	0.0097229916897506	0.0067036011080332	0.005567867036011	0.0045706371191135	0.2206925207756233
umo+N127+E186	39.1191	38.13957	886.348	5380.85	0.816	0.0	0.0	0.0010204081632653	0.1098320578231292	0.6977147108843539	0.0079187925170067	0.0055484693877551	0.0036033163265306	0.0034119897959183	0.1709502551020408
umo+N136+E206	41.33589	38.91478	939.402	4549.74	0.7865	0.0	0.0	0.0013621134728401	0.1094743779864887	0.6708518701598287	0.0088207832152468	0.0057779974734992	0.0041852034931619	0.0034821771845993	0.1960454770143351
umo+N194+E183	37.91009	35.36835	942.183	5109.76	0.8099	0.0	0.0	0.0016424038820455	0.118414831404753	0.6822321761851439	0.0088341420928206	0.0056862013189	0.0044792833146696	0.0041682219733731	0.1745427398282941
umo+N215+E45	31.63261	31.38125	1260.58	3416.51	0.73792	0.0	0.0	0.0007596785975164	0.1429072315558802	0.5909422936449965	0.0104601899196493	0.0086486486486486	0.0064864864864864	0.005317750182615	0.2344777209642075
umo+N276+E131	27.7994	26.32346	1394.29	3043.12	0.6211	0.0	0.0003130543671084	0.00681762843925	0.1460572541653623	0.4652683571602491	0.0119656335872551	0.0086611708233329	0.0069219798949528	0.0061567358864656	0.3478381856760236
umo+N288+E44	28.98388	28.79159	1543.5	4169.07	0.66358	0.0	0.0	0.0031166301436571	0.1516435354273192	0.5094716337959583	0.0157779401022644	0.010372534696859	0.0092524957389822	0.0065254443632822	0.2938397857316777
umo+N29+E69	15.51093	11.99278	2061.19	3271.67	0.4454	0.0	0.0001300728407908	0.0197710718002081	0.1545265348595213	0.2602757544224766	0.0195109261186264	0.0137443635102324	0.0094086021505376	0.0078910856746444	0.5147415886229624
umo+N32+E180	29.19732	26.79469	1350.64	3746.64	0.66958	0.0	0.0	0.0051622957605863	0.1415978766406117	0.5180315094845012	0.0120047726885333	0.0087418121606155	0.0066720237660408	0.0048944407918766	0.3028952687072346
umo+N335+E18	34.84326	34.17022	1017.68	5795.2	0.78528	0.0	0.0	0.0019363222871994	0.1341650422352177	0.6374918778427552	0.0086419753086419	0.005445094217024	0.0043404808317089	0.003846653671215	0.2041325536062378
umo+N34+E40	50.55361	49.54907	774.838	6270.78	0.83938	0.0	0.0	0.0018240516545601	0.0992171105730428	0.7307990314769978	0.0071509281678773	0.0043987086359967	0.0034786117836965	0.0025988700564971	0.1505326876513317
umo+N409+E199	23.18588	20.84405	1608.16	4157.74	0.62286	0.0	0.0	0.0023413111342351	0.1732136663198057	0.4344432882414153	0.0139177939646201	0.0093652445369406	0.0066337148803329	0.0071106486298994	0.3529743322927506
umo+N520+E118	42.84156	41.59415	955.545	4664.54	0.79098	0.0	0.0	0.000620715465856	0.0819526978302343	0.7087201394784166	0.0096028333835382	0.0058694124197862	0.0043267519237615	0.0034869604111327	0.1854204890872744
umo+N520+E176	48.73296	46.50936	776.573	5835.98	0.84998	0.0	0.0	0.0004853754273414	0.0799743946876011	0.7629961029277285	0.0078644888082274	0.004684928037817	0.0036086607858861	0.0030740443731622	0.1373120049522362
umo+N649+E199	26.29703	24.02903	1461.34	4243.98	0.66576	0.0	0.0	0.0023674242424242	0.1661931818181818	0.4835069444444445	0.01400726010101	0.0084438131313131	0.0074573863636363	0.0062342171717171	0.3117897727272728
umo+N688+E173	17.63369	14.80611	1485.55	2485.71	0.40638	0.0	0.0014162561576354	0.0312807881773398	0.1485837438423645	0.2099753694581281	0.0108990147783251	0.0072660098522167	0.0064039408866995	0.0060344827586206	0.57814039408867
umo+N689+E60	42.01209	40.74123	850.907	4883.18	0.80992	0.0	0.0	0.0033884297520661	0.1102410468319559	0.687706611570248	0.0071143250688705	0.0051033057851239	0.0035881542699724	0.002961432506887	0.179896694214876
umo+N76+E14	35.86275	35.37039	1020.1	5397.86	0.77872	0.0	0.0	0.0054700086171368	0.132666441871792	0.6317859952793078	0.0098535086733355	0.0053201453673522	0.0042336368064141	0.0039901090255142	0.2066801543591473
umq+N237+E128	15.92282	11.20597	2056.84	4202.38	0.52982	0.0	5.7836899942163095e-05	0.01158665895508	0.2327549643339117	0.264642375168691	0.0181800655484865	0.0123385386543281	0.0099093888567572	0.0074416811258916	0.4430884904569116
umr+N215+E51	15.55934	14.09184	1968.45	2176.18	0.45996	0.0	0.0	0.001237362305719	0.2232080881243398	0.2398068507620341	0.0173230722800663	0.0127659574468085	0.0095367436245661	0.0084200995925758	0.4877018258638902
umv+N492+E139	14.28556	10.23618	2060.97	4804.67	0.474	0.0	0.0	0.0039888682745825	0.2573283858998145	0.1945578231292517	0.0159554730983302	0.0125850340136054	0.0095856524427953	0.0081014223871366	0.4978973407544836
umw+N256+E44	15.90265	15.52275	2191.31	4153.7	0.55712	0.0	0.0	0.0028355387523629	0.2477551984877127	0.2985586011342155	0.0168950850661625	0.0147684310018903	0.0105151228733459	0.00968809073724	0.39898393194707
umw+N282+E150	33.22015	31.17269	1096.93	6916.62	0.78458	0.0	0.0	0.0024448921313591	0.132161089052751	0.6362196099908073	0.0104054609110645	0.0066892248713986	0.0050266982220744	0.0043030101511921	0.2027500146693528
umw+N304+E25	21.77954	20.3289	1639.2	4020.64	0.6243	0.0	0.0	0.0109677419354838	0.2038709677419355	0.396720430107527	0.0141397849462365	0.0106989247311827	0.0073655913978494	0.0064516129032258	0.3497849462365592
umw+N310+E0	8.88037	8.82108	1389.46	1142.51	0.20334	0.0	0.0	0.0032467532467532	0.1873840445269017	0.0190166975881261	0.0092764378478664	0.0064935064935064	0.0106679035250463	0.0051020408163265	0.7588126159554733
umw+N32+E23	29.75923	27.87091	1052.83	5690.59	0.80624	0.0	0.0	5.3418803418803405e-05	0.1140758547008547	0.6804487179487181	0.0106303418803418	0.0066239316239316	0.0055021367521367	0.0036858974358974	0.1789797008547008
umw+N393+E203	33.37785	30.61565	917.739	5271.46	0.81706	0.0	0.0	0.000719822812846	0.1262458471760797	0.6792912513842747	0.007641196013289	0.0051310446659283	0.0039313399778516	0.003266888150609	0.1737726098191215
umw+N450+E220	22.99709	21.10527	1534.17	5684.24	0.69724	0.0	0.0	0.0001395089285714	0.1636439732142857	0.5231119791666667	0.0143694196428571	0.0110212053571428	0.0078125	0.0053943452380952	0.274507068452381
umw+N450+E7	39.52477	38.95102	646.473	7218.13	0.89372	0.0	0.0	0.0	0.0516448959845186	0.8356071601354621	0.0065674891146589	0.0046081277213352	0.0035316884373488	0.0024068698597	0.0956337687469763
umw+N50+E147	37.67446	36.65919	779.819	7534.98	0.85034	0.0	0.0	0.0013994426780913	0.1017542136728005	0.7372239476559337	0.0070094892034224	0.0049348768122168	0.0031548839321884	0.0027497821043198	0.141773363941027
umw+N515+E65	28.53958	26.09216	1142.86	6650.16	0.76712	0.0	0.0	0.0005623031938821	0.1458333333333333	0.6040260908681963	0.0106556455240665	0.0066914080071974	0.0049201529464687	0.004470310391363	0.2228407557354926
umw+N627+E179	30.00157	28.17756	1080.14	5032.53	0.78914	0.0	0.0	0.0010232004759071	0.1384176085663296	0.6384770969660918	0.0102795954788816	0.006948245092207	0.0048066627007733	0.003664485425342	0.1963831052944676
umw+N649+E207	37.67533	36.55965	961.296	5374.74	0.81604	0.0	0.0	0.0007049554219365	0.0829255650010367	0.7179763632593822	0.0095791001451378	0.0057536802819821	0.0047377151150736	0.0033589052456976	0.1749637155297533
umw+N76+E209	33.36508	29.66277	846.8	6996.73	0.839	0.0	0.0	0.0006099290780141	0.104709219858156	0.7232340425531916	0.0078581560283687	0.004950354609929	0.0037304964539007	0.0031489361702127	0.151758865248227
umw+N93+E180	27.10944	25.02649	1244.02	6079.25	0.74412	0.0	0.0	0.0019047619047619	0.1359410430839002	0.593356009070295	0.0116780045351473	0.007641723356009	0.0062585034013605	0.0048526077097505	0.2383673469387755
umx+N136+E43	29.1699	26.53931	1086.15	5881.71	0.77444	0.0	0.0	0.0015401785714285	0.1492410714285714	0.6107142857142859	0.0095982142857142	0.0060044642857142	0.0050892857142857	0.00375	0.2140625
umx+N200+E183	34.18257	32.10013	1050.2	5252.6	0.78176	0.0	0.0	0.0015648567119155	0.1379524886877828	0.6336726998491706	0.0098981900452488	0.0066742081447963	0.0050716440422322	0.0039781297134238	0.2011877828054299
umx+N2+E186	13.21173	9.14983	2081.19	3842.16	0.42626	0.0	0.0003561253561253	0.0227207977207977	0.270940170940171	0.1202279202279202	0.0146011396011395	0.0128917378917378	0.0086182336182336	0.0071937321937321	0.5424501424501426
umx+N2+E96	16.61755	13.12228	1796.63	5520.64	0.59344	0.0	0.0	0.0094658553076402	0.2279990035941781	0.3292409522792784	0.0149816732500622	0.0105334329739155	0.007366285897299	0.0065833956086972	0.3938294010889293
umx+N304+E54	31.92235	29.33272	1075.3	4706.86	0.79648	0.0	0.0	0.0001626016260162	0.1054268292682927	0.6810365853658538	0.0108739837398373	0.0065853658536585	0.0048373983739837	0.0043292682926829	0.1867479674796748
umx+N305+E146	20.96021	18.99453	1551.57	3952.96	0.68636	0.0	0.0	0.0020953065134099	0.1703783524904215	0.5056273946360154	0.0147270114942528	0.0093390804597701	0.0085009578544061	0.0057471264367816	0.2835847701149426
umx+N355+E4	33.16389	29.99647	1186.92	6493.17	0.787	0.0	0.0	0.0003733572281959	0.1386399840700916	0.6350557546794107	0.01102648347272	0.0073924731182795	0.0054510155316606	0.0052767821585025	0.196784149741139
umx+N385+E153	20.31281	18.79363	1663.27	3666.85	0.57846	0.0	0.0	0.0048206937095825	0.212580834803057	0.3490299823633158	0.0150499706055261	0.0089947089947089	0.0075837742504409	0.0052910052910052	0.3966490299823634
umx+N393+E168	9.52842	7.15868	2089.61	2136.72	0.24402	0.0	0.002478448275862	0.0558189655172413	0.1509698275862069	0.021551724137931	0.0156249999999999	0.0130387931034482	0.0086206896551724	0.0071120689655172	0.7247844827586208
umx+N398+E221	27.41047	24.5233	1261.98	5907.36	0.7391	0.0	0.0	0.0039080892739429	0.1470242019022507	0.5715462849609192	0.0124776344288539	0.0077926358414163	0.0054854506074018	0.0045437423486203	0.2472219606365948
umx+N464+E0	21.3386	19.66149	1839.15	4894.75	0.58676	0.0	0.0	0.0191999999999999	0.2130909090909091	0.3371636363636364	0.0145454545454545	0.0101818181818181	0.0075636363636363	0.0059636363636363	0.3922909090909092
umx+N512+E33	38.92958	32.95889	838.786	7381.57	0.8455	0.0	0.0	0.0007834757834757	0.0921652421652421	0.7425213675213677	0.0077991452991452	0.0053062678062678	0.0037630579297245	0.0032763532763532	0.1443850902184235
umx+N68+E126	15.86888	11.88447	1881.5	5798.65	0.58642	0.0	3.731900283624421e-05	0.0077250335871025	0.2476862218241529	0.3075832213763249	0.0166442752649649	0.0117928048962531	0.0083221376324824	0.0063069114793252	0.3939020749365578
umy+N109+E78	24.50305	21.21585	1027.81	6121.52	0.80172	0.0	0.0	7.902639481586847e-05	0.1362810178599652	0.6524550866656131	0.0085480217059164	0.0061640587956377	0.0044649913070965	0.0032400821874506	0.1887677150835046
umy+N164+E95	13.8608	9.08882	2252.51	3666.85	0.47076	0.0	9.523809523809524e-05	0.029095238095238	0.2752380952380953	0.1478095238095238	0.0179047619047618	0.0136190476190476	0.0103809523809523	0.0087142857142857	0.4971428571428572
umy+N237+E48	14.13857	9.62144	2097.35	4074.71	0.49688	0.0	0.0001388888888888	0.0123148148148148	0.2475	0.2197685185185185	0.0181944444444444	0.0127777777777777	0.0088888888888888	0.0079166666666666	0.4725000000000001
umy+N256+E139	9.79469	7.89492	2523.04	3511.35	0.36806	0.0	0.0	0.0111989459815546	0.2790678524374177	0.0489953886693017	0.0200922266139657	0.0151515151515151	0.0117753623188405	0.0093873517786561	0.6043313570487484
umy+N307+E127	12.71868	9.31685	2377.01	8135.35	0.57776	0.0	0.0	0.0003591954022988	0.2564142036124796	0.2837130541871921	0.0213977832512315	0.0145730706075533	0.0111863711001642	0.0085180623973727	0.4038382594417077
umy+N34+E169	26.89322	21.36515	936.98	5492.13	0.82286	0.0	0.0	0.0003758094357076	0.0897702744372494	0.7210819457292631	0.0093566913351834	0.0054058741905642	0.0041531760715386	0.0034786463151403	0.1663775824853531
umy+N393+E112	17.50018	14.78647	1543.12	4276.99	0.66886	0.0	0.0	0.0067839635854341	0.2223827030812325	0.4224002100840336	0.0128895308123249	0.0092130602240896	0.0071997549019607	0.0057116596638655	0.3134191176470589
umy+N393+E38	14.04601	12.5392	1882.59	3934.79	0.5958	0.0	0.0	0.009141156462585	0.2443310657596372	0.324404761904762	0.0211522108843537	0.008609693877551	0.0074050453514739	0.0109481292517006	0.3740079365079366
umy+N435+E95	18.71181	14.78612	1480.97	5788.33	0.69462	0.0	0.0	0.0060275962236746	0.1799564270152506	0.4899782135076253	0.0125453885257806	0.0083514887436456	0.0061002178649237	0.0056281771968046	0.2914124909222949
umy+N450+E17	25.81001	20.20189	985.857	7083.13	0.82298	0.0	0.0	1.133786848072562e-05	0.1260770975056689	0.6839002267573697	0.0091269841269841	0.0062244897959183	0.0045918367346938	0.00359410430839	0.1664739229024943
umy+N520+E219	20.34852	16.7495	1440.49	5548.7	0.71422	0.0	0.0	0.0001747030048916	0.1563591893780573	0.5385594489368076	0.0131027253668763	0.0093590895477687	0.0064640111809923	0.0051163022861136	0.2708645302984926
umy+N649+E182	13.15143	10.92259	2016.4	3659.8	0.57022	0.0	0.0	0.0062629132231404	0.2364411157024793	0.323669938016529	0.0191761363636363	0.0129132231404958	0.0098786157024793	0.0074896694214876	0.3841683884297521
umy+N697+E32	23.92864	17.63924	1205.33	6200.92	0.76996	0.0	0.0	0.0017120075046904	0.1449577861163227	0.6101078799249533	0.0114094746716697	0.0071646341463414	0.0055816135084427	0.004514540337711	0.2145520637898687
umy+N73+E188	22.58438	19.56634	1165.42	5473.6	0.77444	0.0	0.0	0.0017746228926353	0.1426229912254757	0.615523020802524	0.0113871635610765	0.0069013112491373	0.0048802129547471	0.0043626146110618	0.2125480627033422
umy+N76+E128	16.55056	11.27083	1869.44	5579.1	0.60582	0.0	0.0	0.0110550502940514	0.2295529774721214	0.3419674133110519	0.0163576180223029	0.0114406915833788	0.0078735096571006	0.0069094064337821	0.3748433332262108
umz+N113+E216	10.27639	7.11647	2521.92	3820.77	0.35718	0.0	0.0	0.0351244101244101	0.2617975117975119	0.0596310596310596	0.0199485199485199	0.0134598884598884	0.0102960102960102	0.0098133848133848	0.5899292149292151
umz+N115+E118	23.04387	21.20951	1443.93	4610.81	0.68646	0.0	0.0	0.0019770408163265	0.1267984693877551	0.5536479591836736	0.0145535714285714	0.0092729591836734	0.0070535714285714	0.0052423469387755	0.2814540816326531
umz+N115+E15	15.01666	12.27638	2065.36	4059.96	0.56466	0.0	0.0	0.0074574574574574	0.2676176176176177	0.2702202202202203	0.0167167167167167	0.0125125125125125	0.0109609609609609	0.0075575575575575	0.406956956956957
umz+N156+E102	16.01832	13.46739	1834.83	1456.77	0.40176	0.0	0.0001982946658734	0.0155463018044814	0.202101923458259	0.1738251041046996	0.0157049375371802	0.0139202855443188	0.0099147332936744	0.0087249652984334	0.5600634542930797
umz+N161+E73	22.13348	21.36883	1533.89	5298.93	0.67002	0.0	2.218081802856889e-05	0.0081181793984562	0.1782006920415225	0.4715198296513176	0.0141735427202555	0.0093159435719989	0.0069204152249134	0.0049019607843137	0.3068272557891935
umz+N2+E45	27.10175	25.60141	1059.73	6022.09	0.78848	0.0	0.0	0.0006155740227762	0.1418000410382682	0.6329511644608599	0.0104262850107725	0.0062198625218015	0.0046168051708217	0.0037575664306966	0.1996127013440033
umz+N385+E192	16.40887	12.90151	1991.6	3811.7	0.5149	0.0	0.0	0.0096737239594382	0.2275446561160847	0.2551656837371124	0.0172684458398743	0.0116254401968687	0.0095464381178666	0.0077644363358649	0.4614111756968901
umz+N398+E50	14.42314	10.96753	1992.03	3161.59	0.47376	0.0	0.0	0.0026041666666666	0.2788690476190477	0.1828869047619048	0.0162946428571428	0.0121279761904761	0.009672619047619	0.0066964285714285	0.4908482142857144
una+N113+E113	30.19435	29.20316	1285.26	5360.93	0.74162	0.0	0.0	0.000752915545303	0.1526656414199667	0.5774061258490325	0.011598103293605	0.0082820709983339	0.0059432269639882	0.0046937075483788	0.2386582083813918
una+N115+E201	23.07005	21.44104	1843.1	4765.78	0.62448	0.0	0.0	0.003467987804878	0.2611280487804878	0.3407774390243903	0.0165396341463414	0.0107469512195121	0.008765243902439	0.0056021341463414	0.3529725609756098
una+N223+E208	23.93949	20.86134	1723.16	4511.09	0.63886	0.0	0.0	0.0070851063829787	0.2128510638297873	0.4022553191489362	0.0158723404255319	0.0103404255319148	0.0078085106382978	0.0063404255319148	0.3374468085106383
una+N310+E57	27.98478	26.90777	1761.24	5525.76	0.65954	0.0	0.0	0.0	0.2198291050035236	0.4226568005637774	0.0171775898520084	0.0110993657505285	0.0085447498238195	0.0067389006342494	0.3139534883720931
una+N346+E215	19.4052	16.46783	2031.93	4497.45	0.57928	0.0	0.0	0.0055285272003538	0.2516954150081085	0.2978770455550642	0.0178387144331416	0.0121996166887807	0.0085876455845496	0.0074450832964764	0.3988279522335251
unb+N113+E88	14.0041	10.91243	2248.74	3433.07	0.41512	0.0	0.0	0.0142857142857142	0.2373469387755102	0.1604591836734694	0.0183163265306122	0.0138265306122449	0.0095408163265306	0.0074489795918367	0.5387755102040818
unb+N115+E8	22.89739	14.74239	1495.35	4766.06	0.70762	0.0	0.0	0.0002246181491464	0.1926705370101597	0.5013649872140439	0.0143064482687124	0.0095203538599765	0.0072050590918515	0.0054599488561752	0.2692480475499344
unb+N184+E166	23.27603	14.62275	1573.85	5154.85	0.6844	0.0	0.0	0.0015334519707697	0.2215554125175117	0.4418234826398093	0.0152209306728257	0.0094468214001741	0.0067017530574381	0.0051683010866684	0.298549846654803
unb+N267+E120	21.68444	13.49773	1523.77	5758.95	0.6816	0.0	0.0	0.0018556399766218	0.1843512565751023	0.4766072472238457	0.0136177673874926	0.0091028638223261	0.0077147866744593	0.0053477498538866	0.3014026884862654
unb+N32+E70	17.82165	12.12194	1942.12	3929.76	0.58848	0.0	0.0	0.0006209150326797	0.2503267973856209	0.3259150326797386	0.0184640522875816	0.0127777777777777	0.0101307189542483	0.0076470588235294	0.3741176470588236
unb+N450+E130	19.48159	12.83877	1887.47	7132.35	0.65682	0.0	0.0	0.0021303948576675	0.2102662993572085	0.4158677685950415	0.017961432506887	0.0117539026629935	0.0084848484848484	0.0066850321395775	0.3268503213957759
unb+N515+E175	21.14018	13.61249	1760.69	5194.8	0.63	0.0	0.0	0.0045262896825396	0.2446056547619048	0.359437003968254	0.0151289682539682	0.0113673941798941	0.0078745039682539	0.0060763888888888	0.3509837962962964
unc+N109+E23	20.18565	18.04035	1395.98	5615.39	0.73778	0.0	0.0	0.0008382868465172	0.1902911141594269	0.5329980185947265	0.0114311842706904	0.0089163237311385	0.0079256210943453	0.0051059289742417	0.2424935223289133
unc+N188+E141	28.44293	27.10454	1202.6	6975.66	0.77462	0.0	0.0	0.0015805278963173	0.1345819503714241	0.6203571993045679	0.0116168800379326	0.0076655602971392	0.005373794847479	0.0046625572941362	0.2141615299510037
unc+N190+E172	21.74724	18.82659	1555.94	6263.38	0.71434	0.0	0.0	0.0	0.1130642361111111	0.6048900462962964	0.0160590277777777	0.0112847222222222	0.0065104166666666	0.0056423611111111	0.2425491898148148
unc+N219+E163	33.04999	32.01553	818.525	6343.44	0.8406	0.0	0.0	0.0006730769230769	0.0980528846153846	0.7352163461538462	0.0076201923076923	0.0045913461538461	0.0032692307692307	0.0025240384615384	0.1480528846153846
unc+N256+E226	6.19942	4.12367	1282.61	1116.2	0.08802	0.0	0.003525641025641	0.0557692307692307	0.0185897435897435	0.0096153846153846	0.0089743589743589	0.0060897435897435	0.0064102564102564	0.0067307692307692	0.8842948717948721
unc+N2+E169	31.69656	30.48989	754.673	5972.12	0.86104	0.0	0.0	0.0001116071428571	0.0811383928571428	0.771138392857143	0.0070758928571428	0.0046205357142857	0.0041294642857142	0.0028571428571428	0.1289285714285714
unc+N304+E9	38.20108	37.66172	1045.13	5034.74	0.7981	0.0	0.0	3.885003885003884e-05	0.1139471639471639	0.6804195804195805	0.0104118104118104	0.0061771561771561	0.0052059052059052	0.0044289044289044	0.1793706293706294
unc+N310+E208	22.45599	21.11655	1320.33	4402.15	0.72842	0.0	0.0	0.002291055718475	0.1497434017595308	0.5640579178885632	0.0124633431085043	0.0084769061583577	0.0053610703812316	0.0054068914956011	0.2521994134897362
unc+N327+E1	43.58102	42.81978	475.872	3073.16	0.90046	0.0	0.0	1.9716282692061236e-05	0.0455741874426995	0.8522658937883854	0.0047417659874407	0.0031546052307297	0.0023560957817013	0.0018040398663236	0.0900836956200278
unc+N385+E43	13.93253	12.84484	1973.84	3692.14	0.51682	0.0	0.0	0.0061666666666666	0.3076666666666667	0.1845	0.0186666666666666	0.0106666666666666	0.008	0.0075	0.4568333333333334
unc+N395+E33	40.59767	39.20259	573.29	2537.52	0.87976	0.0	0.0	0.0	0.0374453352769679	0.8408215326947106	0.0061562890462307	0.0038525614327363	0.0026030820491461	0.0023167430237401	0.1068044564764681
unc+N398+E142	14.57255	10.84494	2045.89	3947.72	0.50684	0.0	0.0	0.0096153846153846	0.2501526251526252	0.235958485958486	0.0164835164835164	0.01007326007326	0.0086996336996337	0.0076312576312576	0.4613858363858365
unc+N39+E74	39.57904	38.60064	682.199	6917.46	0.87368	0.0	0.0	0.0006648936170212	0.0743414387031408	0.7941995947315098	0.0057940729483282	0.003894376899696	0.003007852077001	0.0022479736575481	0.1158497973657548
unc+N404+E107	28.32201	26.6366	1017.19	5023.28	0.77972	0.0	9.295062462819752e-05	0.0071014277215942	0.1073579714455681	0.6522903033908389	0.0090162105889351	0.0060789708506841	0.004535990481856	0.0044058596073765	0.2091203152885187
unc+N435+E97	32.5263	30.8562	699.672	7693.02	0.86966	0.0	0.0	0.0005273437499999	0.08806640625	0.7709570312500003	0.0064648437499999	0.00388671875	0.00328125	0.0026171875	0.12419921875
