MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
mof_10417	48.56251	46.19244	272.012	6669.36	0.95636
mof_10418	51.94012	47.99438	269.294	6364.87	0.95158
mof_10419	48.90422	46.69232	270.851	6872.22	0.95534
mof_1041	55.26717	52.6055	810.069	7463.04	0.85428
mof_10420	48.8581	46.61394	272.531	6903.82	0.95548
mof_10421	52.43813	49.70271	252.413	6798.86	0.95756
mof_10422	31.02149	29.67323	580.687	5750.98	0.90226
mof_10423	51.55844	48.77822	259.033	6736.45	0.95676
mof_10424	53.48405	50.97861	244.244	6946.17	0.95904
mof_10425	52.93271	50.2982	235.788	6326.87	0.96108
mof_10426	57.4218	55.16715	215.926	6869.39	0.9622
mof_10427	57.2758	54.48141	213.169	6609.31	0.96308
mof_10428	56.77689	53.95634	210.689	6182.91	0.96444
mof_10429	60.38915	57.36178	192.658	7238.57	0.9672
mof_1042	30.9049	29.63443	1506.39	4162.12	0.63644
mof_10430	59.36133	56.92889	200.613	7480.39	0.96642
mof_10431	30.87671	28.5091	615.454	5567.26	0.89202
mof_10432	30.87632	26.55796	650.863	5580.92	0.88536
mof_10433	31.37079	27.26625	612.287	5460.98	0.89332
mof_10434	33.36613	32.53498	531.175	5707.43	0.90448
mof_10435	33.50018	29.25172	579.89	5923.23	0.89468
mof_10436	33.66155	29.60678	560.18	5677.8	0.89886
mof_10437	9.75479	7.8169	2348.85	3688.11	0.49194
mof_10438	21.94986	20.2158	1008.55	5599.42	0.802
mof_10439	21.0775	20.54614	986.769	5231.26	0.80086
mof_1043	31.90983	30.69801	1513.11	4013.85	0.62936
mof_10440	22.3769	21.24839	929.585	5748.6	0.82422
mof_10441	22.26485	21.16071	918.573	5361.85	0.83274
mof_10442	22.96884	22.12801	887.1	6395.01	0.84324
mof_10443	24.0838	21.63904	888.262	6497.02	0.84176
mof_10444	25.31207	23.95779	763.325	6719.15	0.873
mof_10445	27.88346	25.96695	720.619	6222.97	0.86714
mof_10446	27.52856	25.77118	709.716	5815.77	0.87138
mof_10447	29.25342	26.8167	655.293	6843.98	0.8865
mof_10448	19.43835	18.76287	1074.41	5998.76	0.81636
mof_10449	29.09753	27.76907	639.432	6874.98	0.88982
mof_1044	30.71461	29.34078	1542.93	4198.76	0.64424
mof_10450	30.60772	26.98925	623.917	6222.81	0.88622
mof_10451	31.88478	30.93538	574.932	6228.52	0.89292
mof_10452	33.15981	31.68313	538.098	6384.07	0.90048
mof_10453	33.56812	31.82982	519.972	6673.11	0.90598
mof_10454	33.44291	31.30423	516.733	6476.17	0.90744
mof_10455	33.34367	31.58638	506.574	5972.06	0.91234
mof_10456	32.52975	27.97804	526.873	7509.13	0.9156
mof_10457	35.37571	29.63978	564.606	6507.75	0.8973
mof_10458	35.19629	32.21869	497.027	7348.6	0.91428
mof_10459	16.53484	13.22665	1481.05	5312.82	0.7214
mof_1045	28.30851	27.18616	1767.82	4556.55	0.58336
mof_10460	34.68373	30.68823	491.874	6818.59	0.9159
mof_10461	34.48202	31.00559	570.614	6688.25	0.89482
mof_10462	34.70586	33.30648	520.555	7519.55	0.91306
mof_10463	35.03853	33.42129	521.936	7496.84	0.9111
mof_10464	35.98172	35.12703	472.703	7680.35	0.92138
mof_10465	35.82229	32.63399	460.255	7170.79	0.92608
mof_10466	39.55953	35.92946	432.132	6545.81	0.92182
mof_10467	35.76592	34.48073	450.822	7460.28	0.92452
mof_10468	35.77401	34.21619	440.897	7447.67	0.92532
mof_10469	39.59165	37.15972	397.655	7168.79	0.92978
mof_1046	25.09396	22.98847	1799.07	4319.53	0.54646
mof_10470	17.66186	13.89021	1375.26	5705.36	0.7577
mof_10471	38.81137	36.55175	410.17	7059.36	0.92818
mof_10472	40.15119	38.29279	387.358	7425.56	0.934
mof_10473	40.46016	38.56078	363.087	6543.76	0.9394
mof_10474	44.54721	42.19825	334.194	7263.25	0.94154
mof_10475	44.41617	42.31406	324.523	6892.02	0.9436
mof_10476	44.11681	40.62425	324.575	6310.14	0.94492
mof_10477	47.04108	44.80239	289.287	7841.46	0.95134
mof_10478	46.93077	44.99173	310.996	8077.58	0.94822
mof_10479	18.8194	16.12652	1234.87	5399.9	0.76794
mof_1047	24.31521	21.96436	1738.45	4104.67	0.56106
mof_10480	16.26613	12.74582	1589.82	5321.82	0.70106
mof_10481	19.07232	16.51198	1219.06	5158.41	0.76944
mof_10482	21.36013	20.05475	1031.36	5200.13	0.7926
mof_10483	20.22084	16.98098	1199.42	5704.71	0.76662
mof_10484	21.29521	18.32274	1108.23	5350.85	0.7819
mof_10485	13.63236	12.5856	1684.98	4651.28	0.67396
mof_10486	26.28866	23.19524	830.672	5982.28	0.84376
mof_10487	24.93597	23.5959	823.992	5808.99	0.84346
mof_10488	25.96406	24.85133	751.932	6124.44	0.864
mof_10489	26.143	24.79169	738.163	5714.29	0.8704
mof_1048	12.96129	11.76893	1436.11	1109.69	0.30936
mof_10490	27.37174	25.60021	702.487	6622.25	0.878
mof_10491	26.90984	25.81055	707.267	6713.6	0.87692
mof_10492	29.04988	27.70909	598.653	6927.79	0.90132
mof_10493	31.41088	29.41541	590.765	6458.73	0.89446
mof_10494	31.32031	29.68736	583.51	6101.51	0.89714
mof_10495	32.69495	31.1478	518.632	6971.84	0.91136
mof_10496	19.07408	15.68727	1252.45	5535.13	0.7771
mof_10497	33.19225	31.91489	517.861	6939.0	0.91102
mof_10498	34.36336	32.41398	496.472	6396.66	0.91186
mof_10499	35.83818	34.48412	484.128	6431.63	0.9119
mof_1049	27.26649	25.36652	1473.05	2730.94	0.53622
mof_104	7.10661	5.09472	1172.63	1266.93	0.09264
mof_10500	37.39744	34.98855	461.273	6605.21	0.91714
mof_10501	37.45971	35.79781	436.406	6820.04	0.92238
mof_10502	37.49721	34.87529	437.666	6629.33	0.92252
mof_10503	36.93753	34.4227	432.607	6189.42	0.92578
mof_10504	36.22668	34.3478	418.694	7583.87	0.93216
mof_10505	37.66522	34.642	469.769	6741.04	0.91688
mof_10506	39.21855	35.96959	423.328	7437.12	0.92742
mof_10507	21.32537	18.88178	1019.35	5788.83	0.81514
mof_10508	38.06291	34.87049	421.69	6995.75	0.92904
mof_10509	37.88499	35.96299	491.751	7335.38	0.91532
mof_1050	29.22527	27.7384	1391.18	2604.46	0.5624
mof_10510	38.44053	37.08056	422.833	7586.99	0.93074
mof_10511	38.55764	36.95255	424.337	7567.15	0.9299
mof_10512	39.51448	37.5322	390.387	7822.77	0.93642
mof_10513	39.90044	37.84187	375.577	7281.6	0.94012
mof_10514	43.05895	39.59906	370.995	6670.41	0.93318
mof_10515	39.95547	38.04295	374.194	7554.61	0.93826
mof_10516	40.29146	38.478	372.899	7525.36	0.93822
mof_10517	44.15578	41.21009	343.952	7320.88	0.94046
mof_10518	21.9215	21.07949	914.831	6018.49	0.84178
mof_10519	42.80157	40.52552	352.685	7220.33	0.9395
mof_1051	27.45258	25.96573	1538.83	3065.89	0.57484
mof_10520	44.37454	42.45858	329.336	7461.35	0.94376
mof_10521	44.14282	42.00601	319.69	6778.15	0.94764
mof_10522	48.67474	46.49362	285.932	7295.86	0.94962
mof_10523	48.66715	45.71477	283.058	6969.51	0.95078
mof_10524	48.26911	44.14988	282.289	6455.38	0.95216
mof_10525	51.43068	49.04681	251.541	7866.5	0.95798
mof_10526	50.81868	48.39467	262.994	8146.25	0.95662
mof_10527	22.21911	17.12732	1047.97	5803.28	0.8086
mof_10528	22.22467	18.63887	1026.78	5882.33	0.81546
mof_10529	23.07737	18.96217	950.901	5654.29	0.82842
mof_1052	28.21934	27.09321	1511.31	2849.76	0.5916
mof_10530	24.66067	23.88386	841.802	5922.65	0.84362
mof_10531	24.63634	21.74419	902.144	6020.47	0.83056
mof_10532	24.67278	20.58696	901.857	5786.62	0.82898
mof_10533	14.11348	13.1629	1598.45	4741.42	0.68542
mof_10534	25.19955	24.0437	825.843	6148.89	0.8449
mof_10535	25.19898	23.72878	818.08	5899.6	0.84416
mof_10536	25.87674	24.90696	743.14	6196.15	0.86472
mof_10537	26.09272	24.88082	728.333	5747.71	0.87004
mof_10538	27.08014	25.39373	708.651	6750.38	0.8763
mof_10539	27.02866	25.96608	707.06	6798.24	0.87554
mof_1053	32.33041	31.45023	1437.53	3600.9	0.64746
mof_10540	29.23606	27.82966	602.523	7086.47	0.90002
mof_10541	32.06526	28.57577	580.25	6464.65	0.89394
mof_10542	31.28418	29.4524	578.242	6151.48	0.89716
mof_10543	32.85599	31.36616	523.839	7140.86	0.91052
mof_10544	19.99622	17.41985	1130.19	5681.22	0.79716
mof_10545	33.07967	31.38192	524.558	7123.97	0.91054
mof_10546	34.36021	31.3638	502.132	6454.92	0.9103
mof_10547	35.5128	34.92725	477.575	6477.12	0.91258
mof_10548	37.23072	34.98543	455.324	6681.54	0.91848
mof_10549	37.46155	35.69765	435.631	6925.46	0.92246
mof_1054	31.29228	30.25333	1485.85	3683.5	0.6429
mof_10550	37.1593	35.35308	433.442	6734.93	0.9238
mof_10551	37.17123	35.28293	425.94	6248.9	0.92622
mof_10552	36.28259	34.46578	419.049	7695.48	0.93146
mof_10553	37.07527	33.58735	465.881	6736.38	0.91612
mof_10554	39.1585	35.89768	420.167	7411.76	0.92744
mof_10555	22.07042	19.2902	1009.17	5888.4	0.81418
mof_10556	39.13209	34.37205	412.475	7021.86	0.9303
mof_10557	37.7401	36.37314	486.496	7332.2	0.91438
mof_10558	38.55644	37.21034	424.249	7701.79	0.9294
mof_10559	38.59708	37.0528	427.338	7709.44	0.9296
mof_1055	35.02296	33.69651	1371.01	4082.35	0.70578
mof_10560	39.5165	37.60645	392.046	7947.73	0.93644
mof_10561	39.99767	37.93634	374.552	7355.24	0.93956
mof_10562	42.61387	38.96636	368.561	6737.38	0.93354
mof_10563	39.87084	38.31756	374.373	7667.15	0.93822
mof_10564	40.28793	37.77136	377.238	7701.7	0.93776
mof_10565	43.21398	41.01985	342.274	7395.81	0.94066
mof_10566	21.95124	21.24976	924.032	6214.48	0.83964
mof_10567	42.9821	40.63658	351.12	7290.85	0.93944
mof_10568	44.22254	41.90247	331.858	7584.72	0.94362
mof_10569	44.3311	42.18349	316.775	6811.97	0.94792
mof_1056	35.16805	33.60693	1353.18	3768.89	0.66794
mof_10570	48.26878	46.10004	285.999	7380.17	0.9494
mof_10571	48.31312	45.55266	283.437	7076.07	0.95058
mof_10572	48.16464	45.6175	276.438	6500.44	0.95324
mof_10573	51.09634	48.33924	253.541	7996.42	0.95774
mof_10574	50.78457	48.37102	262.694	8206.31	0.9567
mof_10575	22.71221	18.23791	977.046	5899.25	0.82062
mof_10576	21.53664	16.48004	1111.36	5846.62	0.79618
mof_10577	23.01785	18.07612	963.368	5711.26	0.82334
mof_10578	24.78286	23.98527	834.767	5977.88	0.84452
mof_10579	24.6476	21.03505	907.419	6082.8	0.8276
mof_1057	34.24534	32.8157	1358.98	3532.64	0.66944
mof_10580	24.26883	21.16117	905.007	5877.97	0.82772
mof_10581	18.00545	16.38213	1221.39	5132.96	0.76348
mof_10582	29.578	27.70385	666.816	6270.09	0.87576
mof_10583	28.46458	27.30693	663.641	6038.33	0.87412
mof_10584	29.70905	28.54551	613.81	6347.36	0.8889
mof_10585	29.9275	28.56279	599.861	5908.66	0.8929
mof_10586	31.13516	28.7192	580.942	6785.24	0.89808
mof_10587	31.42475	28.51076	583.71	6894.26	0.89816
mof_10588	32.92662	31.41837	506.352	7121.0	0.91532
mof_10589	35.06371	33.02456	489.058	6612.07	0.91158
mof_1058	37.09615	36.1695	1311.29	4353.56	0.70856
mof_10590	35.90357	31.89217	487.084	6253.12	0.91382
mof_10591	36.4973	35.09267	439.577	7107.54	0.92314
mof_10592	24.29705	19.97973	910.955	5915.35	0.83434
mof_10593	36.6743	34.94314	445.206	7168.07	0.9231
mof_10594	37.86994	36.22034	419.966	6509.01	0.92408
mof_10595	39.36774	38.36609	407.863	6560.59	0.92602
mof_10596	41.1975	38.20427	388.802	6708.9	0.92986
mof_10597	41.05819	38.94987	375.425	6979.83	0.93374
mof_10598	40.82161	38.79318	370.307	6756.64	0.9346
mof_10599	40.84445	37.96481	369.662	6291.43	0.93628
mof_1059	17.92781	17.1534	1580.57	2005.23	0.45732
mof_105	2.09836	1.10175	0.0	0.0	0.0
mof_10600	39.77288	37.91141	362.811	7675.24	0.94078
mof_10601	42.07119	37.65215	393.778	6760.76	0.92918
mof_10602	43.71775	39.17971	358.712	7475.32	0.93728
mof_10603	24.67019	23.71272	806.679	6080.89	0.85222
mof_10604	42.88108	38.98678	358.277	7039.28	0.9386
mof_10605	40.96329	38.64158	413.854	7336.03	0.92788
mof_10606	42.19273	40.97457	364.296	7666.15	0.93986
mof_10607	42.25503	40.50549	364.66	7635.09	0.93818
mof_10608	43.36029	41.4739	335.645	7814.81	0.94434
mof_10609	43.56885	41.43187	324.863	7341.67	0.94724
mof_1060	38.88014	38.1078	1239.95	4220.18	0.71808
mof_10610	46.51749	43.81296	319.139	6804.99	0.94156
mof_10611	43.62147	41.84524	323.206	7595.7	0.94598
mof_10612	44.21687	42.24124	318.848	7587.44	0.94708
mof_10613	46.91125	44.69419	298.888	7417.75	0.9475
mof_10614	25.88817	24.79711	748.422	6378.3	0.87018
mof_10615	46.60683	43.61998	306.353	7292.93	0.94752
mof_10616	47.73671	45.43934	290.464	7589.95	0.95076
mof_10617	48.01524	45.64382	276.534	6818.79	0.9537
mof_10618	51.2494	48.46709	257.311	7405.96	0.95472
mof_10619	51.92574	48.86575	250.66	7100.67	0.9566
mof_1061	48.91593	47.76855	1044.12	4821.34	0.77524
mof_10620	51.54003	47.77896	248.536	6537.18	0.9576
mof_10621	54.78261	51.77927	225.452	7955.45	0.96164
mof_10622	54.37016	51.8211	232.252	8106.7	0.96056
mof_10623	27.1208	23.22922	752.097	6064.36	0.86362
mof_10624	24.83488	18.27918	908.519	6026.51	0.83396
mof_10625	26.53093	21.59631	789.167	5843.02	0.85582
mof_10626	28.07034	27.28527	679.757	6130.24	0.87366
mof_10627	28.10823	25.81978	738.788	6328.57	0.8624
mof_10628	28.98348	26.07514	714.645	6065.07	0.8654
mof_10629	18.99633	16.40301	1168.66	5183.05	0.7757
mof_1062	40.03443	38.50263	1222.3	3988.74	0.70482
mof_10630	30.43481	28.48442	627.974	6309.2	0.88376
mof_10631	30.07503	28.43897	629.667	6102.83	0.88232
mof_10632	30.93621	29.80812	575.902	6329.22	0.89618
mof_10633	31.15535	29.77546	568.556	5976.3	0.89958
mof_10634	32.50394	31.04347	547.589	6786.08	0.90396
mof_10635	32.50997	30.15857	552.249	6844.42	0.90384
mof_10636	34.18275	32.60813	474.42	7044.83	0.92034
mof_10637	36.93673	34.63096	463.05	6595.79	0.91688
mof_10638	36.5202	33.6782	460.793	6260.82	0.91866
mof_10639	37.87975	36.37697	416.596	7083.75	0.92772
mof_1063	40.86669	39.64453	1189.89	4207.15	0.72204
mof_10640	24.03842	19.24576	934.643	5926.14	0.83096
mof_10641	38.08211	36.63503	415.033	7072.25	0.92798
mof_10642	39.04277	36.86803	404.481	6520.79	0.9276
mof_10643	40.60617	39.35171	388.936	6570.75	0.93022
mof_10644	41.92836	40.13198	369.924	6730.87	0.934
mof_10645	42.40816	40.4455	358.326	6980.92	0.9371
mof_10646	42.23823	39.82165	357.201	6759.43	0.9373
mof_10647	41.85942	39.2659	350.677	6314.36	0.93944
mof_10648	40.99042	39.05425	346.369	7651.21	0.94416
mof_10649	42.46373	37.40695	384.56	6784.08	0.93126
mof_1064	42.16118	41.02813	1152.13	4435.62	0.73792
mof_10650	44.30011	40.77959	343.517	7448.63	0.93988
mof_10651	26.34409	24.54026	747.671	6090.15	0.8641
mof_10652	43.40985	41.2331	340.861	7034.29	0.94146
mof_10653	42.80437	39.90682	393.975	7347.67	0.93198
mof_10654	43.45093	42.07579	346.267	7628.12	0.94298
mof_10655	43.70931	41.67951	348.231	7628.73	0.94198
mof_10656	44.62766	42.71552	321.074	7799.37	0.9472
mof_10657	44.71362	42.57608	309.046	7292.45	0.9498
mof_10658	48.65931	44.48791	307.729	6796.89	0.94476
mof_10659	44.90197	42.98508	308.732	7564.99	0.94858
mof_1065	41.88934	40.84761	1157.5	4366.88	0.74094
mof_10660	45.31304	42.71907	310.31	7565.2	0.94806
mof_10661	48.42705	45.91437	287.534	7418.97	0.9503
mof_10662	27.17034	25.93568	695.333	6359.95	0.87978
mof_10663	48.5662	44.75628	293.249	7271.99	0.94978
mof_10664	49.3299	46.89161	275.67	7499.71	0.95304
mof_10665	49.17708	46.73415	265.666	6810.76	0.95552
mof_10666	52.99644	50.80799	244.556	7380.4	0.95676
mof_10667	53.5513	50.36783	240.64	7084.07	0.95856
mof_10668	52.30808	48.23348	242.3	6522.93	0.95912
mof_10669	56.18366	53.28464	216.192	7894.78	0.96324
mof_1066	41.08956	39.58566	1174.32	4092.54	0.74782
mof_10670	56.18534	53.44727	224.816	8135.3	0.9622
mof_10671	27.09622	23.61948	750.076	6098.72	0.86576
mof_10672	26.78257	24.02075	752.667	6091.43	0.86534
mof_10673	27.15218	23.48483	738.185	5896.12	0.86572
mof_10674	29.53562	28.5192	635.912	6140.39	0.88218
mof_10675	28.97719	26.3774	695.313	6353.66	0.87172
mof_10676	30.31645	27.87674	652.298	6027.61	0.87984
mof_10677	10.18941	8.37539	2244.55	3716.96	0.51264
mof_10678	21.63458	19.73665	1013.16	5544.85	0.79808
mof_10679	21.076	20.58963	981.86	5232.66	0.80132
mof_1067	41.84852	41.28588	1107.88	4983.3	0.7828
mof_10680	22.49876	21.40736	929.709	5782.24	0.82524
mof_10681	22.42996	21.26324	912.784	5352.76	0.83376
mof_10682	23.30839	21.96439	881.112	6400.87	0.8438
mof_10683	23.26625	21.61319	877.895	6518.35	0.84522
mof_10684	26.1889	21.1635	788.412	6701.76	0.86662
mof_10685	28.19461	25.85426	714.103	6242.96	0.8691
mof_10686	28.32134	25.78654	707.502	5833.82	0.8731
mof_10687	28.98779	27.80591	633.751	6844.43	0.88988
mof_10688	16.16633	14.07996	1441.01	5194.22	0.73688
mof_10689	29.00114	27.62611	646.924	6837.83	0.88786
mof_1068	42.82082	41.95989	1125.73	4105.32	0.72928
mof_10690	30.11528	27.73672	605.613	6207.73	0.88894
mof_10691	31.72116	31.11939	576.421	6271.14	0.89394
mof_10692	32.89455	31.51804	540.256	6426.51	0.90132
mof_10693	33.58136	31.8138	520.289	6687.26	0.90592
mof_10694	33.63566	31.34234	518.191	6487.32	0.9078
mof_10695	33.48812	31.0423	507.708	5939.72	0.91078
mof_10696	32.3613	30.9206	498.456	7506.05	0.91918
mof_10697	33.58342	30.49595	554.177	6504.85	0.8993
mof_10698	35.03234	32.12399	497.289	7368.05	0.9139
mof_10699	17.01053	16.26018	1300.53	5418.85	0.7548
mof_1069	43.30573	41.64775	1100.75	4945.51	0.76444
mof_106	6.76778	4.62884	1352.75	1573.1	0.09686
mof_10700	34.5786	31.82584	488.981	6828.5	0.91608
mof_10701	34.68081	31.19953	554.863	6522.71	0.89484
mof_10702	35.07656	33.4699	505.813	7548.33	0.91564
mof_10703	34.95393	33.09143	512.138	7586.35	0.91396
mof_10704	35.53113	32.4556	481.305	7738.38	0.92074
mof_10705	36.25664	34.98286	452.446	7130.47	0.92598
mof_10706	38.89588	36.70282	428.564	6533.75	0.92172
mof_10707	35.87822	34.26196	440.971	7469.38	0.92536
mof_10708	35.64109	34.60275	448.571	7451.24	0.92404
mof_10709	40.00432	36.71654	401.41	7220.88	0.9298
mof_1070	27.03659	25.81674	1409.83	2322.08	0.54864
mof_10710	17.50536	13.55242	1386.94	5729.92	0.75636
mof_10711	39.54216	36.33284	406.495	7020.94	0.92836
mof_10712	40.28207	38.39998	384.685	7392.38	0.93336
mof_10713	40.47677	38.6278	362.345	6552.66	0.939
mof_10714	44.73699	41.75696	331.211	7227.49	0.94186
mof_10715	44.57006	42.18093	324.276	6888.73	0.94396
mof_10716	44.00926	41.20227	322.728	6338.67	0.94516
mof_10717	47.12365	44.83876	289.251	7857.08	0.95188
mof_10718	46.87336	42.54232	309.849	8036.33	0.94886
mof_10719	16.50341	13.63879	1443.47	5423.6	0.72962
mof_1071	43.36276	41.99915	1073.25	4603.32	0.77076
mof_10720	17.60194	14.78018	1427.13	5425.14	0.7349
mof_10721	20.01668	17.75998	1104.4	5203.18	0.79338
mof_10722	20.29837	17.28257	1102.65	5164.07	0.77916
mof_10723	21.14796	17.76649	1175.66	5655.17	0.7704
mof_10724	20.11774	17.1006	1164.44	5371.25	0.76938
mof_10725	14.21932	11.6182	1706.72	4648.11	0.67282
mof_10726	24.46357	22.58437	849.666	5893.13	0.83694
mof_10727	24.68907	23.56273	825.791	5815.84	0.841
mof_10728	26.23584	24.63795	750.854	6051.19	0.86234
mof_10729	26.22729	24.98659	736.715	5693.95	0.87032
mof_1072	40.63516	39.05016	1264.88	4763.95	0.71724
mof_10730	27.46845	25.25939	706.92	6594.44	0.8765
mof_10731	27.24934	25.63433	684.958	6691.26	0.8815
mof_10732	29.07286	27.7151	595.447	6880.23	0.90174
mof_10733	32.17598	29.59549	587.763	6438.38	0.89426
mof_10734	31.69259	29.036	586.54	6034.61	0.89536
mof_10735	33.21138	31.91683	513.175	6873.61	0.91076
mof_10736	16.75083	12.29123	1504.98	5462.54	0.72892
mof_10737	32.66744	31.1802	518.307	6953.25	0.91088
mof_10738	33.37196	29.91115	544.58	6349.12	0.9013
mof_10739	36.00155	34.59456	482.241	6417.42	0.9121
mof_1073	44.5843	43.24078	1168.32	5262.72	0.76638
mof_10740	36.94014	34.88328	455.972	6565.04	0.91812
mof_10741	37.43853	35.85509	434.084	6770.39	0.9217
mof_10742	37.37017	35.72969	431.342	6599.1	0.92412
mof_10743	36.73558	34.02286	433.201	6147.13	0.92484
mof_10744	36.17002	34.33268	417.08	7549.31	0.93224
mof_10745	38.49534	34.03055	468.134	6684.05	0.9159
mof_10746	39.01083	35.67641	420.509	7401.46	0.92734
mof_10747	21.58159	18.46411	1048.83	5735.67	0.80714
mof_10748	39.19863	35.66087	418.889	6964.67	0.92934
mof_10749	38.24688	34.24223	489.271	7287.47	0.91428
mof_1074	45.25898	44.33979	1140.37	5090.87	0.762
mof_10750	38.53724	37.09717	421.404	7549.51	0.9304
mof_10751	38.89256	36.79494	424.98	7570.11	0.92868
mof_10752	39.3783	37.58918	388.223	7768.18	0.93698
mof_10753	39.7424	37.77564	372.704	7218.43	0.9394
mof_10754	43.13808	40.03862	368.294	6630.99	0.93416
mof_10755	40.34481	38.48902	369.903	7465.8	0.93754
mof_10756	39.84824	38.14308	372.406	7506.91	0.93776
mof_10757	43.88112	40.8922	342.993	7290.17	0.93986
mof_10758	22.00722	20.95595	910.87	5976.55	0.84188
mof_10759	44.0914	39.75143	356.087	7176.09	0.93872
mof_1075	44.91645	43.42133	1064.59	5264.16	0.78682
mof_10760	44.27224	42.43965	327.331	7420.06	0.9447
mof_10761	44.10392	41.99384	318.203	6735.77	0.9477
mof_10762	48.59537	46.54994	283.34	7224.97	0.95018
mof_10763	48.44487	46.2121	279.901	6938.27	0.95152
mof_10764	47.38975	44.37691	284.168	6447.02	0.95246
mof_10765	51.38625	49.01086	250.559	7821.19	0.95812
mof_10766	50.95961	48.40633	261.1	8087.33	0.95692
mof_10767	22.35506	20.66994	914.592	5715.11	0.83152
mof_10768	21.04852	17.78261	1147.97	5791.1	0.79124
mof_10769	22.48425	19.73883	932.62	5594.62	0.83126
mof_1076	45.85093	44.43922	1035.45	4991.2	0.79824
mof_10770	24.55573	23.81082	839.714	5895.44	0.84226
mof_10771	24.07741	22.05137	903.138	5929.12	0.82762
mof_10772	24.46116	22.27969	865.951	5707.79	0.83594
mof_10773	13.70816	10.70587	1789.29	4704.18	0.64946
mof_10774	25.73322	24.02189	822.562	6144.35	0.8454
mof_10775	25.03431	23.84031	821.376	5926.02	0.84282
mof_10776	26.1963	24.87825	742.748	6188.35	0.86418
mof_10777	26.31546	24.94453	723.994	5707.97	0.86986
mof_10778	26.82071	25.02605	706.36	6731.26	0.8764
mof_10779	26.97504	26.44194	701.875	6799.79	0.87726
mof_1077	44.45883	43.31607	1006.08	4100.36	0.75468
mof_10780	29.14274	27.88465	600.942	7070.34	0.90064
mof_10781	32.26568	29.61642	582.738	6506.68	0.8948
mof_10782	31.86793	28.59597	584.811	6145.44	0.89638
mof_10783	33.4405	31.39183	525.09	7149.57	0.91092
mof_10784	18.41865	15.19331	1239.84	5631.88	0.77688
mof_10785	32.85871	31.34188	521.259	7098.76	0.9106
mof_10786	34.48271	29.28658	534.406	6451.93	0.9042
mof_10787	35.80225	34.72717	478.323	6484.25	0.91244
mof_10788	37.0533	35.2831	453.44	6675.34	0.91834
mof_10789	37.32363	35.51978	435.724	6923.95	0.92218
mof_1078	44.59235	42.47413	1093.53	5325.97	0.78384
mof_10790	37.22976	35.21442	433.835	6704.64	0.92286
mof_10791	37.21234	35.10429	427.079	6211.2	0.92566
