MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction
VUSQIK_charged	5.07837	4.30344	970.194	264.937	0.0537
VUTVAJ_clean	4.43562	3.3386	1154.76	722.883	0.04396
VUVZAP_clean	4.71954	3.57694	1403.18	890.0	0.0582
VUWPIN_clean	7.9996	2.66444	0.0	0.0	0.0
VUWRUC_clean	8.86215	6.25992	1605.97	1376.41	0.195
VUWSAJ_clean	5.66843	4.07448	2181.91	1965.55	0.13058
VUZNOV_clean	7.56763	5.28078	2491.22	3485.43	0.22738
VUZVER_clean	3.5815	2.46216	0.0	0.0	0.0
WABTOK_clean	4.92775	3.91462	1490.33	835.979	0.08384
WABVIF01_clean	5.89002	4.16855	2289.6	1865.26	0.14416
WABVIF02_clean	5.85197	4.01773	2204.67	1721.99	0.131
WABVIF03_clean	5.80274	3.92866	2161.57	1653.55	0.12242
WABVIF04_clean	5.9528	4.29679	2373.07	2006.78	0.15624
WABVIF_clean	5.93486	4.28251	2345.18	1969.18	0.15282
WABVOL_clean	5.64639	3.6405	1193.01	800.023	0.0554
WABVUR_clean	9.47863	4.42976	1968.97	1552.3	0.19342
WABWAY_clean	9.49902	4.44037	1876.62	1445.09	0.18402
WABWEC_clean	9.48082	4.42797	2063.51	1729.68	0.19664
WACKOB_clean	3.97749	2.60036	0.0	0.0	0.0
WACLEU_clean	6.11102	5.03298	1511.03	1308.24	0.1165
WAFKAQ_clean	8.03491	5.51639	2292.23	2514.94	0.25
WAGDAL_clean	4.64816	3.73698	732.577	276.168	0.0304
WAGLEY_clean	4.62509	2.98811	0.0	0.0	0.02694
WAGZEL_clean	4.14636	3.37607	524.956	293.716	0.0185
WAHFUJ01_clean	4.91116	3.78472	1218.11	941.183	0.05858
WAHGIY_clean	5.33673	4.40357	971.595	754.712	0.05582
WAHKUO_clean	16.20891	7.16155	2129.74	3665.82	0.41578
WAHMEY01_clean_h	4.18023	2.43289	0.0	0.0	0.0
WAHMEY_clean	4.12775	3.15219	98.7528	38.8706	0.0031
WAHNEB_clean	15.95836	6.79866	2361.82	4770.19	0.42362
WAHNIF_clean	16.02728	6.94786	2128.04	3499.62	0.4104
WAHNOL_clean	16.15521	7.17077	2254.22	4520.98	0.4235
WAHNUQ_charged	5.21911	3.84924	577.55	443.587	0.03056
WAHREE_clean	4.96921	2.85009	0.0	0.0	0.0124
WAJGIY_clean	4.43088	3.09548	0.0	0.0	0.01578
WAJHOG_clean	6.41579	6.06601	1448.52	1164.09	0.13708
WAJLEA_charged	4.78677	4.11631	1268.75	1090.16	0.06272
WAKSOT_clean	4.18372	2.65982	0.0	0.0	0.0
WALBOC01_clean	4.21583	2.9953	0.0	0.0	0.02488
WALBOC02_clean	4.1969	2.99285	0.0	0.0	0.02556
WALBOC_clean	4.17363	2.9644	0.0	0.0	0.02442
WALCET_clean	4.22225	3.07523	0.0	0.0	0.02774
WALKAY_clean	4.73309	3.92758	480.237	411.778	0.0449
WALMOO_clean	4.4009	3.32444	1056.8	620.823	0.04786
WAMREJ_clean	15.93828	10.49353	2186.82	3801.87	0.4576
WAMRIN01_clean	7.20791	6.51318	1683.6	1786.05	0.17614
WAMRIN_clean	7.37329	5.74338	1677.08	1767.18	0.17192
WANBOE_clean	8.09931	5.5083	1462.85	433.38	0.1495
WANHIF_clean	11.32631	6.15411	2491.45	3353.65	0.3715
WANJIF_clean	4.50079	3.43707	830.803	636.59	0.03278
WANRIM01_clean	4.97628	2.70399	0.0	0.0	0.0
WANRIM_clean	5.01244	2.74566	0.0	0.0	0.0
WAPSUE_clean	6.68993	4.69904	2135.94	689.584	0.16312
WAQDOJ_charged	9.96907	6.19052	2182.89	3147.73	0.3017
WAQFAX_clean	9.30669	8.11233	2203.73	2687.85	0.37004
WAQFIG_clean	8.54706	6.43178	2770.64	4166.25	0.37576
WAQKUX_clean	11.77413	6.99458	2458.36	3533.12	0.37212
WAQQUB_clean	3.69238	2.56387	0.0	0.0	0.0
WAQTEQ_clean	11.92108	6.99954	2078.98	2615.46	0.38436
WARFAZ_clean	6.17335	5.62341	1210.89	945.343	0.09084
WARJAC_clean	6.27516	5.38886	2041.15	1698.75	0.17132
WARWOC_clean	3.58801	2.97135	0.0	0.0	0.00322
WASMIP01_clean	4.84058	3.07444	0.0	0.0	0.03516
WASMIP_clean	4.77553	2.93835	0.0	0.0	0.0346
WASMUB_clean	8.9	7.73975	1514.38	1214.92	0.17566
WASNIO_clean	3.98841	3.39668	519.356	394.713	0.01684
WASNOU_clean	4.83353	3.26666	918.54	788.711	0.03772
WASPAK_clean	8.92408	8.10678	1722.77	1850.32	0.20018
WASQEP_clean	10.60263	4.61939	2569.84	3852.96	0.28974
WASQIT_clean	10.8507	4.21913	2634.26	4021.44	0.30156
WASTUG_clean	10.4656	7.25807	2083.36	1306.68	0.31616
WASVES_clean	7.24568	4.22882	1942.66	906.361	0.15162
WATPIT_clean	4.3307	2.74492	0.0	0.0	0.0
WAVQAN_clean	4.79566	3.75004	1615.94	995.834	0.08486
WAVQER_clean	4.81498	3.73544	1591.7	977.407	0.08306
WAVQOB_clean	10.26548	8.18203	2014.94	3035.59	0.47836
WAVQUF_clean	3.93029	2.94661	0.0	0.0	0.01742
WAVQUH_clean	7.91312	4.47781	1271.98	1251.33	0.17402
WAVRAO_clean	15.02274	4.23694	2107.1	2570.47	0.27256
WAVREQ_clean	4.17912	2.45858	0.0	0.0	0.0
WAVROC_clean	18.88525	7.91531	2016.35	3810.85	0.48862
WAVWEW_clean	3.40999	3.18523	467.774	212.676	0.01246
WAWGOQ_clean	10.46531	7.24738	2107.45	3041.84	0.35444
WAXHUB_clean	4.73239	2.50968	0.0	0.0	0.0
WAXJAJ01_clean	3.90535	2.64175	0.0	0.0	0.0
WAXJAJ_clean	4.1185	2.74143	0.0	0.0	0.0
WAYKAK_clean	8.40665	6.61758	1702.79	1582.12	0.21948
WAYMAM_clean	7.05522	6.73992	1822.65	1775.45	0.1888
WAYMEQ_SL	6.99879	6.49457	1685.12	1719.91	0.17478
WAYMIU_manual	7.34688	6.90533	1737.06	1771.66	0.1971
WAYMOA_manual	7.07433	6.89369	1716.47	1797.05	0.18996
WAZCUX_clean	5.1953	4.60615	975.795	526.894	0.06148
WAZQUL_clean	5.77464	3.29694	1451.07	1264.01	0.08202
WEBJOE_clean	19.11149	16.87545	2288.22	3317.0	0.43974
WEBKIX_charged	6.62237	4.41609	1243.04	877.513	0.08268
WEBKOD_clean	6.32569	5.26533	1752.9	1373.88	0.14552
WEBLAQ_charged	6.51263	4.50294	1106.19	769.793	0.08018
WEBQIF_clean	4.79322	3.22241	449.667	227.191	0.01468
WEBQOL_clean	4.60293	2.45531	0.0	0.0	0.0
WEBREC_clean	5.39661	3.78553	1078.31	882.332	0.06136
WEBROK01_clean	3.7351	2.79895	0.0	0.0	0.0
WEBROK_clean	3.73489	2.81905	0.0	0.0	0.00728
WEBZEK_charged	4.4193	2.84803	0.0	0.0	0.01706
WECBAJ_clean	4.17403	3.2613	176.882	95.5462	0.0054
WECBEN_clean	6.503	4.33861	3134.15	3159.06	0.25544
WECBOX_clean	4.70975	3.71197	997.365	653.014	0.0446
WECFAN01_clean	4.19243	3.69787	604.473	456.768	0.02636
WECFAN_clean	5.13884	4.48422	1101.06	914.741	0.0664
WECJIZ_clean	5.92737	4.9743	1134.86	1122.65	0.0754
WECSAZ01_clean	4.7957	2.85788	0.0	0.0	0.04438
WECSAZ_clean	4.83213	2.69723	0.0	0.0	0.0
WEDQED_clean	5.20127	4.18257	935.251	719.423	0.05592
WEDWUZ_clean	4.57342	3.1908	259.35	113.841	0.0125
WEDXAG_clean	4.61914	3.16246	241.19	104.883	0.01194
WEDXEK_clean	4.63449	3.13874	248.483	106.772	0.01298
WEFCAN_clean	5.5219	5.04903	2551.36	3087.12	0.13622
WEFDAO_clean	3.30107	2.40128	0.0	0.0	0.0
WEFDIW_clean	3.31978	2.40119	0.0	0.0	0.0
WEFXEM_clean	6.73931	4.78997	1552.62	1444.34	0.13938
WEFZIS_clean	4.30666	3.54798	873.652	423.808	0.03658
WEGDIX_charged	5.73813	3.42586	637.682	416.824	0.04024
WEGFUL_clean	4.85962	3.90561	1018.04	602.848	0.04894
WEGGAS_clean	4.84334	3.88578	1032.0	598.332	0.04868
WEGJUP_clean	5.53814	3.14547	960.576	774.831	0.0496
WEGKIE_clean	11.10994	6.65331	1314.45	1143.6	0.19432
WEHHEY_clean	10.71326	6.70339	2259.85	2756.24	0.32946
WEHHIC_clean	10.89625	6.78698	2231.31	2745.17	0.3366
WEHHOI_clean	10.711	6.72932	2238.95	2742.71	0.33578
WEHHUO_clean	10.86494	6.69089	2276.26	2814.58	0.33804
WEHJAW_clean	11.37189	6.87066	2255.42	2772.61	0.33792
WEHJEA_clean	11.11094	5.77138	2386.55	3253.33	0.37202
WEHJIE_clean	11.03891	6.32706	2366.89	2926.86	0.33506
WEHJOK_clean	11.74533	5.64839	2373.87	3049.79	0.3647
WEHJUQ_clean	11.40663	8.63285	2370.15	3382.13	0.42212
WEHNAA_SL_part	4.64443	3.02009	0.0	0.0	0.01656
WEHQAC_charged	5.88519	4.42111	1600.1	1487.06	0.11008
WEHRIL_charged	5.19679	3.88815	1468.68	1272.65	0.08448
WEJSAH_clean	3.15106	2.52157	0.0	0.0	0.0
WEJWAL_clean	4.25232	2.63699	0.0	0.0	0.0
WELTOX_clean	5.53916	3.2735	1024.18	531.368	0.05022
WELTUD_charged	4.57967	3.23647	609.948	392.487	0.025
WEMBUN_clean	4.83761	4.30379	2397.32	1403.77	0.14912
WEMCAU_clean	4.83981	4.27369	2429.98	1384.8	0.14576
WEMCEY_clean	5.09454	3.5623	771.25	323.73	0.04182
WEMCIC_clean	5.03643	3.47331	728.011	300.046	0.03896
WEMCOI_clean	5.04735	3.46352	736.948	297.533	0.03842
WEMCUO_clean	4.97873	3.46394	718.888	284.688	0.03758
WEMDAV_clean	5.02432	3.48688	723.906	282.223	0.03722
WEMDID_clean	5.01302	4.40435	2460.63	1636.99	0.1564
WEMDOJ_clean	4.95352	4.39275	2485.27	1596.64	0.15402
WEMDUP_clean	4.9238	4.37132	2423.1	1533.77	0.15686
WEMFAX_clean	4.90097	4.37647	2433.51	1508.36	0.15178
WEMFEB_clean	4.87971	4.37038	2401.3	1470.05	0.15108
WEMFIF_clean	4.85948	4.34945	2412.47	1447.48	0.14946
WEMFOL_clean	4.8612	4.33226	2424.19	1438.18	0.14932
WEMHED_clean	4.38076	2.86814	0.0	0.0	0.02104
WEMJII_charged	4.91288	3.29674	341.165	198.225	0.01604
WEMNAF_clean	4.6267	3.86158	1032.45	727.945	0.0501
WEMNEJ_clean	3.9276	2.75964	0.0	0.0	0.0
WEMYEU_clean	5.35582	4.09471	1251.2	1132.32	0.06856
WENDIE_clean	4.91533	3.83478	1156.74	820.565	0.06182
WENKEH_clean	7.34891	5.7859	544.47	362.441	0.05758
WENKIL_manual	7.47105	5.83636	627.447	411.936	0.07078
WENKOR_clean	7.34523	5.77431	547.444	351.269	0.05796
WENKUX_manual	7.45595	5.7787	627.563	405.329	0.07026
WENLAE_manual	7.43383	5.78969	623.067	393.051	0.06918
WENLEI_clean	7.45284	5.80961	635.284	397.792	0.0691
WENSIS_clean	2.74956	2.43909	0.0	0.0	0.0
WERHIK_clean	5.75389	3.54583	1292.17	773.092	0.0881
WERKUZ_clean	3.65332	2.97956	0.0	0.0	0.0042
WESNIS_clean	4.00866	2.60918	0.0	0.0	0.0
WESYAV_clean	4.87361	4.61034	1356.18	969.546	0.08152
WEVQIX_clean	8.30134	7.08669	1174.16	857.741	0.13022
WEVQOD01_clean	8.03523	6.80168	1129.17	727.46	0.119
WEVQOD_clean	8.33119	7.13692	1182.96	781.064	0.1312
WEVQUJ_clean	8.44067	7.27418	1209.57	814.115	0.13632
WEVRUK_clean	8.57681	7.4662	1270.71	882.583	0.14418
WEVZUT_clean	5.27812	3.52606	988.827	620.83	0.05254
WEWGAH_clean	3.68933	2.55363	0.0	0.0	0.0
WEWTOI_clean	3.22549	2.51608	0.0	0.0	0.0
WEXNIW_clean	3.58079	2.65405	0.0	0.0	0.0
WEXQOF01_clean	4.92443	2.70614	0.0	0.0	0.0
WEXQUL_clean	4.40552	3.16073	382.814	148.51	0.0147
WEXTAV_clean	4.98826	4.19272	1143.74	813.191	0.0615
WEYMIY_clean	4.73547	2.66625	0.0	0.0	0.0
WEYQAU01_clean	4.51961	3.60555	1821.87	1601.13	0.07844
WEYQAU02_clean	4.51815	3.68584	1777.87	1558.69	0.07912
WEYQAU03_clean	4.54995	3.78626	1823.92	1621.03	0.08344
WEYQAU04_clean	4.4842	3.61074	1755.81	1522.34	0.0753
WEYQAU05_clean	4.49445	3.64175	1758.35	1532.53	0.07738
WEYQAU06_clean	4.52093	3.69835	1778.2	1561.64	0.0799
WEYQAU07_clean	4.54619	3.75106	1766.86	1562.05	0.08206
WEYQAU08_clean	4.54883	3.77222	1863.0	1652.2	0.08298
WEYQAU09_clean	4.54974	3.80687	1859.92	1656.92	0.08438
WEYQAU10_clean	4.56818	3.83214	1931.94	1750.08	0.0884
WEYQAU12_clean	4.40257	3.44728	1714.42	1445.37	0.06732
WEYQAU13_clean	4.35688	3.26851	1596.7	1302.28	0.05754
WEYQAU14_clean	4.34152	3.1663	1402.15	1120.29	0.05048
WEYQAU15_clean	4.32597	3.10138	632.364	497.683	0.04564
WEYQAU16_clean	4.03587	3.00077	0.0	0.0	0.0361
WEZCIO_clean	8.732	7.51715	1227.3	913.021	0.14774
WIBSAD_clean	9.62612	6.21746	1784.12	1924.37	0.23956
WICGEV_clean	4.986	4.06892	1112.25	690.005	0.06356
WICQIJ_clean	4.1309	3.08082	0.0	0.0	0.01802
WICQOP_clean	4.01528	2.82313	0.0	0.0	0.01048
WIDQEG_clean	7.60111	7.11755	1813.69	1791.86	0.21358
WIDWOX_clean	6.98663	4.18313	1177.2	789.238	0.09366
WIDZOA_clean	4.22629	3.17117	651.319	453.716	0.02244
WIDZUG_clean	5.41352	3.48109	1058.3	766.602	0.05408
WIFBAQ_clean	6.13408	5.44238	1172.37	921.236	0.08406
WIFGOJ_clean	9.99348	2.45038	0.0	0.0	0.0
WIHCUM_clean	3.39664	3.07125	0.0	0.0	0.00168
WIHDUN_clean	4.94352	3.57815	1392.33	1129.95	0.06138
WIHSEN_clean	3.93279	2.71684	0.0	0.0	0.0
WIHSUD_clean	3.98867	2.7966	0.0	0.0	0.0
WIHTAK_clean	3.98984	2.78525	0.0	0.0	0.0
WIHTEO_clean	4.01875	2.84869	0.0	0.0	0.01606
WIHTIS_clean	3.9617	2.78489	0.0	0.0	0.0
WIHVAL_clean	4.98172	4.06866	1139.24	706.789	0.0637
WIHVEP_clean	4.98664	4.03769	1141.34	708.948	0.06188
WIHWAN_clean	9.73279	7.22908	2215.34	2835.96	0.31038
WIJDAV_clean	6.7427	5.50308	1422.98	983.32	0.14734
WIJXEU_clean	10.21317	6.80397	2053.97	2819.68	0.34026
WIJXIY_clean	14.24395	11.55698	1723.17	3627.07	0.57638
WIKXAQ_clean	7.61954	3.92787	3064.83	3493.87	0.19784
WIKXUJ_charged	5.90123	4.88331	602.796	500.045	0.04234
WIKYAQ_clean	5.56765	4.22978	669.449	569.124	0.042
WILDUR_clean	4.40563	4.06842	478.252	299.76	0.03484
WILFAZ_clean	4.61767	3.60434	481.708	294.124	0.03042
WILGEE_charged	4.98645	2.87055	0.0	0.0	0.00992
WILGII_clean	5.04706	4.025	1541.45	1175.7	0.07722
WILHIK_clean	4.65234	4.0796	972.689	724.061	0.04752
WILNEL01_clean	4.81584	3.50149	1053.12	953.11	0.04314
WILRAK_clean	6.14662	4.92634	3037.42	2686.65	0.23514
WILREO_clean	6.22413	4.97143	3033.48	2735.42	0.24304
WILRIS_clean	6.18287	5.26913	2766.79	2594.36	0.2846
WIMWEW_clean	4.85065	3.63556	1746.58	1523.64	0.08306
WIMWIA_clean	4.81894	3.74279	1710.41	1439.0	0.08492
WINCEC_clean	4.94527	3.59812	1364.75	1116.1	0.06198
WIPDEF_clean	10.40343	2.52524	0.0	0.0	0.0
WIPLOY_clean	6.48105	4.74292	1859.29	1574.19	0.14574
WIPPIW_clean	6.83572	4.03275	2002.01	1810.78	0.14692
WIPZEC_clean	5.45688	4.84274	1571.63	1437.9	0.11404
WIRKOZ_clean	17.38546	6.83963	1638.75	2205.99	0.35048
WIRMOB_clean	8.09669	7.0815	1496.52	1620.47	0.15646
WISTID_clean	5.3857	3.74409	1214.9	800.69	0.0817
WISVEB_clean	8.95121	6.85436	2479.92	2992.18	0.38036
WITJOA_clean	6.21484	4.39834	1886.24	1826.01	0.13244
WITJUG_clean	5.88607	4.95547	2061.11	2013.47	0.16078
WITKIV_clean	20.46084	11.48372	1752.0	2984.96	0.48932
WIVKOD_clean	5.94278	4.37421	1824.53	814.33	0.13856
WIVRIE_clean	7.1828	5.28792	1598.39	1377.86	0.1268
WIVVII_clean	5.53507	3.32928	902.424	656.039	0.0514
WIWQOI_clean	5.87719	4.74286	2599.97	1998.16	0.24182
WIWQUO_clean	5.86317	4.77379	2582.47	1706.73	0.23864
WIXRUQ_clean	4.40429	3.15828	404.64	163.337	0.02132
WIYFAM_clean	9.09166	6.13483	2431.79	3062.21	0.29994
WIYMOG_charged	12.0545	7.54941	2857.8	7002.67	0.49588
WIYWAE_clean	5.55509	4.14993	1056.43	692.943	0.07278
WIYWEI_clean	5.60421	3.86066	1070.72	718.635	0.06634
WIYWOS_clean	5.5468	4.15747	1069.4	707.432	0.07354
WIYWUY_clean	5.49903	4.14636	1046.82	679.912	0.07164
WIYZOU_clean	6.69801	4.2951	1703.43	1281.56	0.14654
WIZDEP_clean	11.388	10.51295	1631.51	1264.5	0.32752
WIZKOH_clean	6.09672	4.22892	2419.03	2663.06	0.15612
WIZMAV02_auto	12.74499	5.77928	2313.65	3155.71	0.35838
WOBBOG_clean	5.41673	2.42544	0.0	0.0	0.0
WOBCAT_clean	5.46972	2.57467	0.0	0.0	0.0
WOBCIB_clean	5.44343	2.42624	0.0	0.0	0.0
WOBFOK_clean	4.31485	3.36072	737.91	427.016	0.02758
WOBHEB01_clean	11.39724	10.6155	1677.1	1365.59	0.33842
WOBHEB_clean	11.82299	11.04159	1605.31	1316.81	0.34956
WOBHOL_clean	11.68121	10.84815	1650.08	1357.23	0.35216
WOBHOM_clean	5.74395	5.29156	2390.52	2250.17	0.18826
WOBQEL_clean	6.08333	5.37096	1519.06	1460.03	0.1186
WOCGIG_clean	5.084	2.55182	0.0	0.0	0.0
WOCJII_charged	4.01204	2.57448	0.0	0.0	0.0
WOCWAN_clean	5.80963	5.50482	991.131	724.413	0.0905
WODFOL_clean	4.42221	3.69918	700.654	464.49	0.02898
WODPUC_clean	5.52662	3.30183	1017.01	674.626	0.06338
WODQUD_clean	3.37919	2.68334	0.0	0.0	0.0
WODRAK_clean	3.31785	2.43585	0.0	0.0	0.0
WODROY_clean	5.0308	3.32117	898.466	544.938	0.04974
WODVOB_clean	6.26224	4.9385	2198.64	2250.43	0.18912
WODWUJ_clean	5.48334	3.26856	1034.47	681.81	0.06256
WODXAQ_clean	5.49403	3.32457	1030.23	685.193	0.06216
WODXEU_clean	5.99818	3.55745	1325.87	926.394	0.0787
WOFVIX_clean	5.9844	3.16514	529.921	263.05	0.03486
WOFWET_clean	5.7179	4.33245	2772.14	2255.22	0.19184
WOGHEG_clean	4.98706	2.98597	0.0	0.0	0.05068
WOGHOP_clean	4.03906	2.71579	0.0	0.0	0.0
WOGHUV01_clean	4.03994	2.40345	0.0	0.0	0.0
WOGLAF_clean	5.12474	2.53461	0.0	0.0	0.0
WOGLAG_clean	3.505	2.45409	0.0	0.0	0.0
WOHBIF_clean	4.33773	3.41599	447.994	299.509	0.02024
WOHDON_clean	5.72419	4.44331	3047.91	2132.93	0.1964
WOHQAN_clean	6.17426	4.1636	1362.04	892.364	0.09074
WOHSIV_clean	4.85776	4.01614	401.125	276.254	0.01968
WOHSOB_clean	4.76467	4.03549	433.344	299.263	0.02236
WOHZAU01_clean_h	5.57953	3.21211	1030.19	540.8	0.05996
WOHZAU_clean	5.02471	3.1609	896.152	463.574	0.04606
WOJJOV_SL	7.82099	6.43142	1149.51	986.41	0.1166
WOJZAY_clean	6.27243	4.13122	2146.71	1826.76	0.15508
WOJZEC_clean	6.29331	4.20233	2204.93	1872.37	0.15832
WOJZIG_clean	6.32968	4.348	2332.05	1928.05	0.16696
WOJZOM_clean	5.77002	3.85246	2242.05	1790.77	0.1362
WOLFAG_clean	5.22326	2.87418	0.0	0.0	0.06542
WOLMUG_clean	5.45253	3.7803	1743.31	1393.19	0.1095
WOLREV_clean	9.92256	5.8874	2574.64	4121.3	0.3678
WOLRIZ_clean	11.03643	6.52149	2209.25	2379.19	0.34994
WOLYON_clean	13.08079	12.38023	1492.97	2161.27	0.35512
WOMFIO_charged	7.57197	7.44682	1347.26	1064.66	0.17022
WONRUM01_clean	3.8153	2.58158	0.0	0.0	0.0
WONRUM02_clean	3.8196	2.58655	0.0	0.0	0.0
WONRUM_clean	3.82559	2.57906	0.0	0.0	0.0
WONXIH_clean	3.7089	3.2937	235.021	109.03	0.00736
WOPDEL_clean	5.48028	4.03658	519.67	429.546	0.03016
WOPHEQ_clean	6.45599	3.38847	505.106	421.337	0.04198
WOPHIU01_clean	5.05516	3.23478	898.392	665.357	0.0412
WOPHIU_clean	4.36935	2.96147	0.0	0.0	0.02642
WOPROK_clean	4.86457	3.56395	1041.72	720.333	0.04896
WOPSAX02_clean	11.61446	10.87887	1582.43	1409.02	0.3409
WOPSAX_clean	11.66235	10.95208	1568.31	1395.78	0.3427
WOPSOL01_clean	10.90023	10.70959	1584.89	1341.29	0.32502
WOPSOL_clean	10.90058	10.69128	1574.54	1340.57	0.32578
WOPWOO_clean	5.25085	4.08598	957.963	451.381	0.0579
WOQDUB_charged	6.86807	4.44781	1991.15	1291.05	0.15048
WOQNOF_clean	4.29891	2.45377	0.0	0.0	0.0
WOQTUT_clean	7.74164	5.799	1365.85	992.85	0.11402
WOQYUW_clean	3.76811	2.6876	0.0	0.0	0.0
WORKOF_clean	9.81174	6.0117	2148.54	2307.87	0.2457
WORKUL_clean	8.46756	5.64741	2222.58	2357.71	0.24622
WORLAS_clean	9.28052	5.47786	2146.14	2250.92	0.23196
WORREC_clean	7.54466	5.76979	2911.95	3807.63	0.3121
WORSUT_clean	6.27181	5.14016	1325.57	1205.06	0.1089
WOSHET_clean	5.11803	3.57569	531.326	333.057	0.02584
WOSZEL_charged	5.16081	4.12484	690.456	584.437	0.0375
WOTLOI_clean	8.00513	4.84682	1508.25	1548.11	0.1436
WOTSEF_clean	5.63894	4.87372	2585.14	2695.02	0.18638
WOVDES_clean	5.23028	4.01485	779.763	638.423	0.04032
WOWBER_clean	3.31497	2.51129	0.0	0.0	0.0
WOWBIV_clean	4.8731	2.41312	0.0	0.0	0.0
WOWGEU02_clean	3.67978	2.52098	0.0	0.0	0.0
WOWGUK_clean	3.71129	2.46062	0.0	0.0	0.0
WOWHAR_clean	4.10947	2.65556	0.0	0.0	0.0
WOWHEV_clean	4.07173	2.59845	0.0	0.0	0.0
WOWHIZ_charged	3.95181	2.4747	0.0	0.0	0.0
WOWMAY_clean	3.27987	2.45027	0.0	0.0	0.0
WOWMEC_clean	4.75181	3.17058	998.085	683.009	0.0396
WOXKOL_clean	3.48113	2.46273	0.0	0.0	0.0
WOXRIK_clean	3.83193	3.01344	0.0	0.0	0.01216
WOYHUP_clean	12.04583	5.92239	2401.86	3057.14	0.34044
WOYJAX_clean	12.27463	5.80964	2336.73	2816.89	0.31002
WOYJEB_clean	12.32799	5.95231	2362.77	2945.1	0.32166
WOYJID_clean	4.20354	2.68994	0.0	0.0	0.0
WOYJIF_clean	12.3325	5.92345	2388.1	2988.44	0.3332
WOYJOL_clean	12.52097	5.76234	2354.03	2867.58	0.31606
WOZGUP_clean	8.72596	4.78582	2254.19	3227.37	0.19526
WOZSOT_charged	7.64385	3.69554	1328.7	830.56	0.0769
WOZWEP_clean	9.13832	7.15944	921.755	590.966	0.12156
WUBHEI_clean	4.07203	3.36745	715.082	445.576	0.02554
WUCRUH_clean	4.31723	3.81301	715.004	418.088	0.028
WUDJAI_clean	3.49417	2.48734	0.0	0.0	0.0
WUDNAK_clean	3.12467	2.40599	0.0	0.0	0.0
WUDQIW_clean	3.73198	3.20831	469.125	348.209	0.01664
WUDTIA_clean	5.10265	2.65536	0.0	0.0	0.0
WUDTOG_clean	5.08961	2.68275	0.0	0.0	0.0
WUDVEY_clean	7.50178	6.81683	645.749	463.867	0.07516
WUFSAT_clean	3.89191	3.15385	717.079	584.168	0.02308
WUGQAS_clean	11.44556	6.40417	2415.47	3306.12	0.3941
WUHJIT_clean	10.93441	7.53577	2133.09	2879.0	0.32502
WUKXEH_clean	20.08743	6.60038	2334.14	3926.14	0.45036
WULJUJ_clean	13.2515	6.69559	2190.34	2486.64	0.3528
WULKAQ_clean	13.2528	6.68288	2197.77	2498.78	0.35248
WULQUR_clean	7.08547	5.79444	2198.49	2252.38	0.20686
WUNSEE01_charged	5.00556	4.25936	1100.97	910.619	0.05546
WUNSEE02_charged	4.93904	4.0295	865.03	705.779	0.04904
WUNSEE_charged	5.0116	4.2579	1098.9	908.536	0.05542
WUNSII01_charged	5.16255	4.15677	1135.69	943.921	0.05908
WUNSII02_charged	5.09877	4.13298	1125.57	931.537	0.05992
WUNSII_charged	5.12194	4.11529	866.979	650.727	0.0491
WUNTAB_charged	5.08559	4.11717	1035.3	856.469	0.05194
WUNTEF_clean	5.11473	4.16376	1370.83	1259.19	0.06926
WUNTIJ_clean	5.10473	4.13393	1357.92	1237.96	0.0695
WUNTOP_clean	5.08733	4.17716	1393.69	1280.35	0.06786
WUNTUV_clean	5.04996	4.14711	1286.85	1174.05	0.0655
WUNVAD_clean	5.07875	4.17789	1374.5	1256.69	0.06984
WUNVEH_charged	5.09924	4.15379	1075.25	891.363	0.05374
WUNVIL_charged	5.0609	4.11967	1060.97	872.196	0.0527
WUNVOR_clean	5.13748	4.1998	1410.49	1299.49	0.07006
WUNVUX_clean	5.06256	4.10802	1368.25	1247.8	0.0691
WUPMOL_clean	3.60918	2.89254	0.0	0.0	0.00596
WUPNIF_clean	4.10645	3.09037	0.0	0.0	0.01326
WUPZUE_clean	5.06349	3.71152	1472.05	995.15	0.06976
WUQRAC_clean_h	9.73254	3.21457	929.319	923.181	0.09966
WURKEB_clean	6.32965	4.86396	1993.86	1995.4	0.15288
WURNOO_clean	6.92026	6.59227	1129.79	850.128	0.1174
WUSCUJ_clean	5.70656	4.20407	2095.99	1527.15	0.15114
WUSGIC_clean	4.47666	3.4574	1309.52	873.928	0.06124
WUSGOI_clean	4.74799	3.07899	0.0	0.0	0.05034
WUSLED_clean	10.30385	9.54542	2077.26	2624.46	0.40778
WUSSEK_clean	8.48774	6.12459	1650.95	1731.74	0.19098
WUSXEP_clean	10.27954	6.68603	2228.37	2745.6	0.32164
WUTBES_clean	7.39924	5.0967	933.244	525.121	0.0862
WUTBEU_clean	12.65678	12.45148	1762.48	2335.01	0.42674
WUTBIW_clean	7.26683	5.05082	961.326	521.912	0.08342
WUTBOC_clean	7.17175	4.98444	904.001	473.306	0.07994
WUTBUI_clean	7.46533	5.15143	1009.76	578.566	0.08864
WUTCAP_clean	7.16776	4.98308	903.818	474.242	0.079
WUTKIG_clean	4.92252	4.16141	1717.57	1670.01	0.08964
WUWQEL_clean	6.86556	5.42795	1487.67	862.678	0.13874
WUXLEI_clean	3.94934	2.92343	0.0	0.0	0.00918
WUXLIM_clean	3.88187	2.87991	0.0	0.0	0.00796
WUXMEH_clean	3.80315	3.23998	420.628	169.584	0.01226
