MOF	LCD	PLD	Vol_SA	Grav_SA	Void_fraction	0.0	0.1	0.2	0.30000000000000004	0.4	0.5	0.6000000000000001	0.7000000000000001	0.8	0.9
AFOYEB_clean	5.92566	5.81418	652.592	387.93	0.05498	0.0	0.0	0.0555555555555555	0.0	0.0	0.0	0.0	0.0024691358024691	0.0012345679012345	0.940740740740741
AFOYIE_clean	9.08566	8.61929	2161.52	2837.06	0.2981	0.0	0.0	0.0645731977001326	0.1954887218045113	0.0194604157452454	0.0168067226890756	0.0070765148164528	0.0123839009287925	0.0061919504643962	0.6780185758513934
AFOYOK_clean	7.73482	5.71785	1805.08	1842.95	0.17208	0.0	0.0	0.0958241758241757	0.050989010989011	0.0158241758241758	0.0175824175824175	0.0092307692307692	0.0096703296703296	0.0061538461538461	0.7947252747252749
AFUKET_clean	5.96671	4.7743	1800.96	1876.58	0.13458	0.0013513513513513	0.0120495495495495	0.0798423423423423	0.0251126126126126	0.0176801801801801	0.0126126126126126	0.0073198198198198	0.0059684684684684	0.006081081081081	0.8319819819819821
AFUKIX_clean	8.69504	5.47442	2126.6	2711.49	0.24204	0.0	0.0022365591397849	0.0841290322580644	0.1286881720430107	0.0206451612903225	0.0163440860215053	0.0106666666666666	0.0113548387096774	0.0072258064516129	0.718709677419355
AFUPEX_clean	5.43312	4.58891	2420.33	1745.76	0.1677	0.0	0.0	0.1079999999999999	0.04	0.0293333333333333	0.0199999999999999	0.012	0.012	0.0106666666666666	0.7680000000000001
AGABIU_clean	12.57098	10.82742	1889.61	2920.03	0.40186	0.0	0.0	0.0	0.2354497354497355	0.1750440917107584	0.0132275132275132	0.0079365079365079	0.0105820105820105	0.0141093474426807	0.5436507936507938
AGARUW_clean	6.77693	6.25183	1437.91	811.482	0.1374	0.0	0.0	0.0999999999999999	0.0259259259259259	0.0148148148148148	0.0074074074074074	0.0055555555555555	0.0074074074074074	0.0055555555555555	0.8333333333333336
AGESIP_clean	3.70848	3.05212	0.0	0.0	0.01298	0.0	0.0018518518518518	0.0	0.0074074074074074	0.0074074074074074	0.0037037037037037	0.0111111111111111	0.0037037037037037	0.0	0.964814814814815
AGIMOU_clean	4.22721	3.03966	0.0	0.0	0.02488	0.0	0.0075973409306742	0.0037986704653371	0.0094966761633428	0.0094966761633428	0.0104463437796771	0.0018993352326685	0.0	0.0113960113960113	0.945868945868946
AGIREP_clean	10.92956	6.85619	2336.38	2340.2	0.28302	0.0	0.0002685284640171	0.1008324382384532	0.1534640171858217	0.0245703544575725	0.0179914070891514	0.0165145005370569	0.0063104189044038	0.0100698174006444	0.6699785177228789
AGOFEJ_clean	12.6138	8.71559	1983.87	3398.92	0.44328	0.0	0.001185395922238	0.0311363995574521	0.2557294136241505	0.1334755808440019	0.0153311205942784	0.0108266160897739	0.0089299826141931	0.0072704283230599	0.5361150624308519
AGONAM_clean	5.63222	4.90729	1423.65	990.241	0.11322	0.0	0.0041011619958988	0.0792891319207108	0.0287081339712918	0.0164046479835953	0.0082023239917976	0.0109364319890635	0.0013670539986329	0.0082023239917976	0.8427887901572115
AGONEQ_clean	6.16099	5.90611	2342.29	2163.71	0.23386	0.0	0.0	0.159090909090909	0.0497835497835498	0.0281385281385281	0.0151515151515151	0.0119047619047619	0.0086580086580086	0.0086580086580086	0.7186147186147188
AGOVOJ_clean	13.91201	9.20691	2147.31	3485.69	0.45646	0.0	0.0	0.0227620180057754	0.3148887378970614	0.1170800067946322	0.0174961780193646	0.0139289960930864	0.0088330219126889	0.0078138270766094	0.4971972142007815
AGUTUS_clean	3.68088	2.53188	0.0	0.0	0.0	0.0	0.0	0.0027777777777777	0.0027777777777777	0.0013888888888888	0.0083333333333333	0.0	0.0055555555555555	0.0027777777777777	0.9763888888888892
AGUVOO_charged	6.0722	4.11181	1709.94	1468.33	0.1219	0.0	0.0047403576815341	0.0692738633915104	0.0234863176039646	0.0172376642964878	0.0086188321482439	0.0101271277741866	0.0094807153630683	0.0084033613445378	0.8486317603964665
AGUWUV_clean	4.50011	3.32227	857.737	567.24	0.03676	0.0	0.0104166666666666	0.0156249999999999	0.0104166666666666	0.0026041666666666	0.0052083333333333	0.0078125	0.0052083333333333	0.0	0.9427083333333336
AHAMAY_clean	4.44036	3.90831	590.869	262.617	0.02864	0.0	0.009090909090909	0.0083333333333333	0.0075757575757575	0.009090909090909	0.006060606060606	0.0045454545454545	0.0	0.003030303030303	0.9522727272727276
AHEBAS_clean	5.90828	3.09493	0.0	0.0	0.07552	0.0	0.0307017543859649	0.0263157894736842	0.0061403508771929	0.0087719298245614	0.0087719298245613	0.0070175438596491	0.0052631578947368	0.0061403508771929	0.9008771929824564
AHEQAH_clean	9.26829	6.21673	2481.31	3267.94	0.31078	0.0	0.0014005602240896	0.0868347338935573	0.1897759103641457	0.0175070028011204	0.0154061624649859	0.011204481792717	0.0105042016806722	0.0098039215686274	0.6575630252100841
AHINIP_clean	5.10577	2.92366	0.0	0.0	0.02194	0.0	0.0076923076923076	0.0048951048951048	0.0055944055944055	0.002097902097902	0.0027972027972027	0.002097902097902	0.0041958041958041	0.002097902097902	0.9685314685314688
AHOBEG_clean	4.70788	2.91605	0.0	0.0	0.03268	0.0	0.0148809523809523	0.0047619047619047	0.0035714285714285	0.0083333333333333	0.0083333333333333	0.0083333333333333	0.0023809523809523	0.0089285714285714	0.9404761904761908
AHOJUC_clean	3.58211	2.70033	0.0	0.0	0.0	0.0	0.0	0.0030864197530864	0.0030864197530864	0.0030864197530864	0.0	0.0	0.0	0.0061728395061728	0.9845679012345684
AHOKAJ_clean	3.61285	2.77173	0.0	0.0	0.0	0.0	0.0	0.0	0.0061728395061728	0.0030864197530864	0.0	0.0	0.0	0.0061728395061728	0.9845679012345684
AHOKIR01_clean	4.30721	3.46839	1170.59	607.463	0.04432	0.0041666666666666	0.0166666666666666	0.0041666666666666	0.0	0.0083333333333333	0.0083333333333333	0.0083333333333333	0.0083333333333333	0.0	0.9416666666666668
AHOKIR_clean	4.49939	3.47861	1208.08	641.887	0.04688	0.0	0.0125	0.0458333333333333	0.0	0.0083333333333333	0.0	0.0	0.0166666666666666	0.0083333333333333	0.9083333333333335
AHOKOX_clean	4.49188	3.54288	1406.14	808.281	0.06252	0.0	0.0	0.0303030303030302	0.0	0.0151515151515151	0.0151515151515151	0.0303030303030303	0.0151515151515151	0.0151515151515151	0.8787878787878789
AHUTIH01_clean	4.18118	3.24781	666.423	322.976	0.02438	0.0	0.0	0.0162337662337662	0.0021645021645021	0.0064935064935064	0.0097402597402597	0.0043290043290043	0.0	0.0021645021645021	0.9588744588744592
AHUTIH_clean	4.19485	3.26762	682.329	333.063	0.02654	0.0	0.0	0.0162337662337662	0.0021645021645021	0.0119047619047619	0.0064935064935064	0.0064935064935064	0.0	0.0043290043290043	0.9523809523809526
AJAKON_clean	5.2765	4.32303	1251.79	915.567	0.07096	0.0	0.0165631469979296	0.0298136645962732	0.019047619047619	0.0099378881987577	0.0062111801242235	0.0074534161490683	0.00703933747412	0.0047619047619047	0.8991718426501036
AJAMEF_clean	4.35747	2.40322	0.0	0.0	0.0	0.0029411764705882	0.0058823529411764	0.0023529411764705	0.0088235294117647	0.0011764705882352	0.0035294117647058	0.0029411764705882	0.0023529411764705	0.0023529411764705	0.9676470588235296
AJAYIT_clean	7.12611	4.89301	913.643	460.523	0.07852	0.0	0.0202874049027895	0.0312764158918004	0.0202874049027895	0.007607776838546	0.0	0.0	0.0050718512256973	0.0025359256128486	0.9129332206255284
AJIGIL_clean	6.71352	5.54656	1063.63	975.913	0.0991	0.0	0.0033623188405797	0.0549565217391304	0.0284057971014492	0.0097391304347826	0.0075362318840579	0.0044057971014492	0.0047536231884057	0.0039420289855072	0.8828985507246377
AJINOY_clean	3.72125	2.71527	0.0	0.0	0.0	0.0	0.0	0.0016835016835016	0.0	0.0033670033670033	0.0	0.0	0.0033670033670033	0.0016835016835016	0.98989898989899
AJOTEY_clean	5.91075	5.20074	2146.15	1709.26	0.16106	0.0	0.0	0.1144527986633249	0.0442773600668337	0.025062656641604	0.0192147034252297	0.0175438596491228	0.0150375939849624	0.0066833751044277	0.7577276524644947
AJOVEB_clean	5.15455	4.85632	878.195	448.858	0.05152	0.0	0.003510667026735	0.0426681069403186	0.0091817445314609	0.0086416419119632	0.0064812314339724	0.0043208209559816	0.0032406157169862	0.0027005130974885	0.9192546583850932
AJOXAA_clean	6.60857	4.38157	1482.44	969.458	0.12476	0.0	0.0062912865681031	0.0858760616546083	0.0245360176156024	0.0150990877634476	0.0132117017930166	0.0050330292544825	0.0088078011953444	0.0056621579112928	0.8354828562441021
AJUNOK_clean	4.97833	2.92387	0.0	0.0	0.0409	0.0	0.0125	0.0140624999999999	0.01328125	0.009375	0.0062499999999999	0.0046875	0.00078125	0.0015625	0.9375000000000002
AKEDIF_clean	5.94406	5.31262	1731.26	1869.91	0.16322	0.0	0.0180645161290322	0.104516129032258	0.0167741935483871	0.0219354838709677	0.0103225806451612	0.0064516129032258	0.0103225806451612	0.0012903225806451	0.8103225806451615
AKOBAF_clean	4.84557	3.80044	1146.1	996.084	0.06134	0.0	0.025691699604743	0.0181818181818181	0.0079051383399209	0.0031620553359683	0.0063241106719367	0.0039525691699604	0.0039525691699604	0.0031620553359683	0.9276679841897234
AKOHEO_clean	5.56086	3.46237	1264.78	532.461	0.07046	0.0	0.0	0.052139037433155	0.0421122994652406	0.0227272727272727	0.0120320855614973	0.0086898395721925	0.0093582887700534	0.0080213903743315	0.8449197860962568
AKUHOD01_clean	3.30143	2.83606	0.0	0.0	0.00172	0.0	0.0	0.0019999999999999	0.0	0.0	0.0079999999999999	0.008	0.004	0.0	0.978
AKUHOD_clean	3.31045	2.86205	0.0	0.0	0.00164	0.0	0.0	0.0019999999999999	0.0	0.0	0.0079999999999999	0.012	0.0	0.0	0.978
AKUKUO_clean	5.04792	4.38484	1171.95	898.203	0.07782	0.0	0.0349999999999999	0.0183333333333333	0.0083333333333333	0.0183333333333333	0.0033333333333333	0.0066666666666666	0.0033333333333333	0.005	0.9016666666666668
ALAHUS_clean	7.1812	5.45466	1644.0	1203.48	0.16378	0.0	0.0003239390994493	0.103903466148364	0.0406543569808876	0.0157110463232912	0.0129575639779721	0.0071266601878846	0.0071266601878846	0.0066407515387107	0.8055555555555557
ALALUU01_clean	3.42309	2.87759	0.0	0.0	0.00248	0.0	0.0	0.0009090909090909	0.0	0.0054545454545454	0.0036363636363636	0.0054545454545454	0.0036363636363636	0.0018181818181818	0.9790909090909092
ALALUU_clean	3.42062	2.87452	0.0	0.0	0.00194	0.0	0.0	0.0009090909090909	0.0018181818181818	0.0054545454545454	0.0036363636363636	0.0054545454545454	0.0018181818181818	0.0036363636363636	0.9772727272727276
ALAMUW_clean	11.92678	5.98269	2462.43	3788.53	0.4134	0.0	0.0012995451591942	0.032488628979857	0.3060428849902534	0.0687134502923976	0.023391812865497	0.0214424951267056	0.0191682910981156	0.0064977257959714	0.520955165692008
ALANAD_clean	8.58065	5.8094	2848.01	4084.42	0.34574	0.0	0.0	0.0735735735735735	0.2288288288288288	0.0355855855855856	0.0228228228228228	0.0166666666666666	0.01006006006006	0.0112612612612612	0.6012012012012014
ALATAK_clean	3.53536	2.61301	0.0	0.0	0.0	0.0	0.0	0.0025510204081632	0.0076530612244897	0.0051020408163265	0.0025510204081632	0.0051020408163265	0.0	0.0	0.9770408163265308
ALEJAE_clean	19.86541	14.56862	1414.63	5150.18	0.72338	0.0	0.0	0.0049873737373737	0.2121212121212121	0.4863636363636364	0.012310606060606	0.0080176767676767	0.0071338383838383	0.0048611111111111	0.2642045454545455
ALEJEI_clean	18.06508	7.13825	2258.53	3759.32	0.46124	0.0	0.0004040404040404	0.0321212121212121	0.3022222222222223	0.1115151515151515	0.0195959595959595	0.0145454545454545	0.0111111111111111	0.0064646464646464	0.5020202020202021
ALEJIM_clean	18.20917	7.10984	2241.03	3785.04	0.46718	0.0	0.0004040404040404	0.0296969696969696	0.3107070707070708	0.1131313131313131	0.0191919191919191	0.0109090909090909	0.0117171717171717	0.0066666666666666	0.4975757575757577
ALEQIT_clean	5.78407	3.96262	739.318	387.986	0.05106	0.0	0.0192708333333333	0.0192708333333333	0.0083333333333333	0.0083333333333333	0.0031249999999999	0.00625	0.003125	0.0041666666666666	0.9281250000000002
ALIBUT_clean	13.10382	3.67767	1021.09	772.382	0.14832	0.0	0.0	0.0256431330648475	0.1070107668283061	0.0309854524533574	0.0064107832662118	0.0044382345689159	0.0039450973945919	0.0118352921837757	0.8097312402399937
ALICAA_clean	12.98786	3.46699	975.749	681.303	0.1287	0.0	0.0	0.0230130681351195	0.108983315525602	0.0178351278047176	0.0157803895783677	0.0078901947891838	0.0103558806608038	0.0019725486972959	0.8141694748089096
ALIFUY_clean	4.6486	2.79267	0.0	0.0	0.0	0.0017825311942959	0.0098039215686274	0.0035650623885917	0.0044563279857397	0.0017825311942959	0.0062388591800356	0.0035650623885918	0.0026737967914438	0.0044563279857397	0.9616755793226384
ALIPEQ_clean	3.69694	2.83849	0.0	0.0	0.01566	0.0	0.0	0.0039062499999999	0.00390625	0.0	0.0175781249999999	0.0	0.017578125	0.0078125	0.9492187500000002
ALIXAU_clean_h	6.17139	3.91412	768.257	536.261	0.04766	0.0	0.0059259259259259	0.0275555555555555	0.0047407407407407	0.0074074074074074	0.0124444444444444	0.0056296296296296	0.0026666666666666	0.0005925925925925	0.9330370370370372
ALIXOJ_clean	7.8603	5.01976	2133.54	2177.45	0.2218	0.0	0.0	0.0713333333333333	0.1326666666666666	0.0246666666666666	0.0193333333333333	0.0086666666666666	0.0113333333333333	0.006	0.7260000000000002
ALIXUP_clean	6.38387	5.75713	1516.09	1132.55	0.12132	0.0	0.0	0.0216049382716049	0.0833333333333333	0.0154320987654321	0.0123456790123456	0.0061728395061728	0.0092592592592592	0.0061728395061728	0.8456790123456791
ALOLES_ion_b	5.85254	4.25768	610.509	276.477	0.03426	0.0	0.0022222222222222	0.0174603174603174	0.0098412698412698	0.0063492063492063	0.0039682539682539	0.0031746031746031	0.003015873015873	0.003015873015873	0.9509523809523812
ALOLET_charged	9.3993	5.21411	1779.37	1974.35	0.23642	0.0002939447383891	0.0006858710562414	0.0843621399176954	0.1256123848716441	0.019400352733686	0.0143053106016068	0.0108759553203997	0.0088183421516754	0.0061728395061728	0.7294728591024888
ALOLIX_charged	9.32283	5.599	1917.09	2038.22	0.28196	0.0	0.0002939447383891	0.0820105820105819	0.167254556143445	0.0211640211640211	0.0152851263962374	0.0102880658436214	0.0099941211052322	0.0061728395061728	0.6875367430922987
ALOLIY_clean	6.86569	5.12412	1084.05	909.678	0.1012	0.0	0.0	0.0128507174983936	0.1090169201113729	0.014135789248233	0.0107089312486613	0.0051402869993574	0.0064253587491968	0.0077104304990361	0.8340115656457486
ALOLOD_charged	7.87306	5.02701	1903.66	2118.84	0.1893	8.573388203017832e-05	0.0025720164609053	0.0869341563786007	0.0718449931412894	0.0205761316872428	0.0108882030178326	0.0108024691358024	0.0072016460905349	0.0060013717421124	0.783093278463649
ALONEV_clean	5.59976	4.84057	1907.15	1278.63	0.10494	0.0	0.0001646090534979	0.0213991769547325	0.0526748971193415	0.0233744855967078	0.0158024691358024	0.0136625514403292	0.0116872427983539	0.0095473251028806	0.8516872427983542
ALUJEX_clean	5.99288	4.42191	1439.68	1004.27	0.10696	0.0	0.0121703853955375	0.0663839203392955	0.0213903743315508	0.0114327862806564	0.0110639867232159	0.0084823898211322	0.0025815969020837	0.0092199889360132	0.8572745712705145
ALUJIB_clean	6.08943	4.42337	1459.85	1019.16	0.11004	0.0	0.0110639867232159	0.0719159137009035	0.0191775769869076	0.012539184952978	0.0114327862806564	0.0073759911488106	0.0059007929190484	0.0066383920339295	0.8539553752535498
ALUJOH_clean	6.14197	4.45081	1495.39	1056.52	0.11254	0.0	0.0081135902636916	0.0748663101604277	0.0213903743315508	0.0132767840678591	0.0118015858380969	0.0084823898211322	0.0047943942467269	0.0077447907062511	0.8495297805642634
ALUJUN_clean	4.85152	2.67152	0.0	0.0	0.0	0.0	0.0204545454545454	0.0136363636363636	0.009090909090909	0.0068181818181818	0.009090909090909	0.009090909090909	0.0	0.0022727272727272	0.9295454545454548
ALUKAU_clean	4.78682	2.72791	0.0	0.0	0.0	0.0	0.0181818181818181	0.0136363636363636	0.0113636363636363	0.0045454545454545	0.009090909090909	0.0113636363636363	0.0	0.0045454545454545	0.9272727272727276
ALUKIC_clean	8.54387	6.77342	2884.19	5087.48	0.43088	0.0	0.0	0.0245535714285714	0.3401227678571429	0.0460379464285714	0.0172991071428571	0.0133928571428571	0.0150669642857142	0.0078125	0.5357142857142858
ALUKOI_clean	8.54787	6.76817	2884.95	4974.58	0.43026	0.0	0.0	0.025173611111111	0.3388310185185185	0.0439814814814814	0.021412037037037	0.0153356481481481	0.0101273148148148	0.0112847222222222	0.5338541666666667
ALUKUO_clean	8.54799	6.78315	2884.68	4952.99	0.43022	0.0	0.0	0.025173611111111	0.3396990740740741	0.0451388888888889	0.0190972222222222	0.0150462962962962	0.0098379629629629	0.0109953703703703	0.5350115740740742
ALULAV_clean	8.53005	6.74275	2891.56	4893.42	0.4286	0.0	0.0	0.0260416666666666	0.3376736111111111	0.0436921296296296	0.0199652777777777	0.015625	0.0104166666666666	0.0109953703703703	0.5355902777777779
ALULEZ_clean	18.755	13.37911	1476.23	3465.77	0.61992	0.0	0.0	0.0048849989822918	0.21656828821494	0.3805210665581112	0.0142479136983513	0.0116018725829432	0.0042743741095053	0.0067168736006513	0.3611846122532058
ALULID_clean	7.81513	5.26988	2242.52	2412.47	0.23808	0.0	0.0005208333333333	0.1005208333333333	0.1065104166666666	0.0223958333333333	0.0140624999999999	0.0145833333333333	0.0135416666666666	0.0083333333333333	0.7195312500000002
ALURAB_clean	6.8318	3.73291	1412.24	1342.66	0.10762	0.0	0.0075757575757575	0.0589225589225589	0.0269360269360269	0.0117845117845117	0.01010101010101	0.005050505050505	0.0084175084175084	0.0075757575757575	0.8636363636363639
ALUREF_clean	6.8305	3.71719	1394.92	1323.27	0.10798	0.0	0.0075757575757575	0.0597643097643097	0.0227272727272727	0.0185185185185185	0.0075757575757575	0.0042087542087542	0.0109427609427609	0.005050505050505	0.8636363636363639
ALURIJ_clean	6.87946	3.53974	1369.52	1270.98	0.10274	0.0	0.0109427609427609	0.0563973063973063	0.0172558922558922	0.0151515151515151	0.0092592592592592	0.0063131313131313	0.005050505050505	0.0109427609427609	0.8686868686868688
AMAFOK_clean	6.60314	5.66314	954.158	639.307	0.08836	0.0	0.0416666666666666	0.0287698412698412	0.0119047619047619	0.0039682539682539	0.0059523809523809	0.0019841269841269	0.0059523809523809	0.0019841269841269	0.8978174603174605
AMAGAX_clean	6.93247	6.0951	1025.13	702.548	0.10158	0.0	0.0224	0.0633142857142856	0.0068571428571428	0.0109714285714285	0.0082285714285714	0.0050285714285714	0.0059428571428571	0.0036571428571428	0.8736000000000003
AMALND_clean	3.73865	2.65866	0.0	0.0	0.0	0.0	0.0	0.0129870129870129	0.0086580086580086	0.0021645021645021	0.0086580086580086	0.0086580086580086	0.0064935064935064	0.0021645021645021	0.9502164502164504
AMEJOS_charged	4.74649	3.27997	659.051	466.018	0.02792	0.0	0.0078431372549019	0.0081232492997198	0.0050420168067226	0.0039215686274509	0.0033613445378151	0.0056022408963585	0.0039215686274509	0.0022408963585434	0.9599439775910366
AMIKOX_clean	3.46941	2.69518	0.0	0.0	0.0	0.0	0.0	0.0008714596949891	0.0008714596949891	0.0008714596949891	0.0	0.0	0.0	0.0	0.9973856209150328
AMILOY_clean	11.03089	9.17864	1354.89	1344.85	0.22346	0.0	0.0092592592592592	0.0532407407407407	0.1395833333333333	0.0173611111111111	0.0111111111111111	0.0046296296296296	0.0055555555555555	0.0074074074074074	0.751851851851852
AMILUE_clean	11.39418	11.07263	1317.13	1340.77	0.24596	0.0	0.0069252077562326	0.0512465373961218	0.1491228070175439	0.0313942751615881	0.0064635272391505	0.0106186518928901	0.0069252077562326	0.0050784856879039	0.7322253000923362
AMIMAL_clean	11.07211	9.50667	1326.2	1341.05	0.235	0.0	0.0076164874551971	0.0517473118279569	0.1440412186379928	0.0277777777777777	0.0078405017921146	0.0062724014336917	0.0051523297491039	0.0060483870967741	0.7435035842293909
AMIMEP_clean	11.21563	10.87494	1318.56	1337.31	0.24034	0.0	0.007848568790397	0.0484764542936287	0.1463527239150508	0.0332409972299169	0.0110803324099722	0.0060018467220683	0.0060018467220683	0.0036934441366574	0.7373037857802403
AMIWID_clean	4.855	3.30529	840.801	383.341	0.0394	0.0	0.0208791208791208	0.012087912087912	0.0076923076923076	0.0043956043956043	0.0054945054945054	0.0054945054945054	0.001098901098901	0.0021978021978021	0.9406593406593408
AMIWOJ_clean	4.90585	3.36795	856.868	386.834	0.03838	0.0	0.0208791208791208	0.0142857142857142	0.0065934065934065	0.0043956043956043	0.0043956043956043	0.0054945054945054	0.0021978021978021	0.0032967032967032	0.9384615384615388
AMIWUP_clean	4.90473	3.38477	877.526	391.088	0.04058	0.0	0.0208791208791208	0.0153846153846153	0.0054945054945054	0.0054945054945054	0.0021978021978021	0.0065934065934065	0.001098901098901	0.0043956043956043	0.9384615384615388
